"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/20/2019","54","PM2.5","WASHINGTON HS","17-031-0022","AQS","7","42","7","24","54","27"
"02/21/2019","64","PM2.5","Hammond- 167th St","18-089-0036","AQS","5","49","29","32","64","39"
"02/22/2019","88","PM2.5","CITY HALL","17-043-4002","AQS","6","54","29","36","88","51"
"02/23/2019","76","PM2.5","Hammond- 167th St","18-089-0036","AQS","6","37","4","32","76","33"
"02/24/2019","52","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","47","23","29","52","28"
"02/25/2019","38","Ozone","COM ED TRAINING CENTER","17-197-1011","AirNow","7","38","23","26","34","37"
"02/26/2019","38","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","6","37","30","19","38","31"
"02/27/2019","63","PM2.5","Hammond- 167th St","18-089-0036","AirNow","7","40","10","38","63","35"
"02/28/2019","55","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","8","37","13","31","55","45"
"03/01/2019","72","PM2.5","CITY HALL","17-043-4002","AQS","8","42","13","30","72","43"
"03/02/2019","70","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","6","49","1","21","70","39"
"03/03/2019","42","Ozone","VALPARAISO","18-127-0026","AQS","6","42","6","17","35","24"
"03/04/2019","69","PM2.5","KANE COUNTY HEALTH DEPT","17-089-0007","AQS","6","42","33","51","69","27"
"03/05/2019","58","PM10","WASHINGTON HS","17-031-0022","AQS","7","44","24","58","39","28"
"03/06/2019","55","PM10","WASHINGTON HS","17-031-0022","AQS","9","50","14","55","40","38"
"03/07/2019","60","PM2.5","CITY HALL","17-043-4002","AQS","6","47","39","33","60","51"
"03/08/2019","97","PM2.5","Hammond- 167th St","18-089-0036","AQS","8","44","16","45","97","51"
"03/09/2019","77","PM2.5","Hammond- 167th St","18-089-0036","AirNow","6","41","4","31","77","73"
"03/10/2019","51","PM2.5","Kingery Near Road #1","17-031-0119","AQS","3","50","27","15","51","25"
"03/11/2019","51","Ozone","CARY GROVE HS","17-111-0001","AQS","6","51","26","24","47","49"
"03/12/2019","74","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","9","44","46","32","61","74"
"03/13/2019","49","SO2","ArcelorMittal-Burns Harbor Site 1","18-127-0028","AQS","5","39","49","19","45","28"
"03/14/2019","71","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","40","16","15","71","27"
"03/15/2019","43","Ozone","CARY GROVE HS","17-111-0001","AQS","5","43","14","18","33","32"
"03/16/2019","45","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","5","44","6","17","40","45"
"03/17/2019","54","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","7","46","3","20","51","54"
"03/18/2019","65","PM2.5","Kingery Near Road #1","17-031-0119","AQS","9","46","9","36","65","43"
"03/19/2019","55","PM2.5","Kingery Near Road #1","17-031-0119","AQS","9","47","39","43","55","46"
"03/20/2019","64","PM2.5","Kingery Near Road #1","17-031-0119","AQS","6","35","4","31","64","38"
"03/21/2019","59","PM2.5","Kingery Near Road #1","17-031-0119","AQS","7","41","9","23","59","39"
"03/22/2019","44","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","6","44","27","26","43","36"
"03/23/2019","59","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","10","48","27","45","59","53"
"03/24/2019","56","PM2.5","Kingery Near Road #1","17-031-0119","AQS","8","43","3","21","56","35"
"03/25/2019","52","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","8","44","0","41","52","34"
"03/26/2019","55","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","7","44","34","29","34","55"
"03/27/2019","52","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","6","47","27","51","50","52"
"03/28/2019","71","PM2.5","Kingery Near Road #1","17-031-0119","AQS","11","43","20","36","71","31"
"03/29/2019","55","PM2.5","Hammond- 167th St","18-089-0036","AQS","18","42","4","48","55","32"
"03/30/2019","42","Ozone","WATER PLANT","17-031-7002","AQS","7","42","1","20","31","17"
"03/31/2019","43","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","7","43","6","16","25","38"
"04/01/2019","43","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","7","43","1","42","39","41"
"04/02/2019","86","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","44","27","56","86","33"
"04/03/2019","59","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","8","47","27","37","59","36"
"04/04/2019","53","PM2.5","CITY HALL","17-043-4002","AQS","7","42","1","20","53","42"
"04/05/2019","72","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","11","36","9","48","72","47"
"04/06/2019","97","PM2.5","IEPA TRAILER","17-031-3103","AQS","20","50","16","53","97","52"
"04/07/2019","58","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","9","41","27","26","58","36"
"04/08/2019","50","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","9","50","20","36","50","34"
"04/09/2019","58","PM10","Portage- Hwy 12","18-127-0023","AQS","7","49","17","58","44","43"
"04/10/2019","34","PM2.5","Kingery Near Road #1","17-031-0119","AQS","8","34","16","19","34","14"
"04/11/2019","48","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","38","4","31","48","30"
"04/12/2019","42","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","3","42","14","38","37","32"
"04/13/2019","49","Ozone","COOK COUNTY TRAILER","17-031-4002","AQS","3","49","23","19","34","18"
"04/14/2019","43","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","9","43","7","12","28","30"
"04/15/2019","48","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","5","48","9","20","35","39"
"04/16/2019","58","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","13","58","16","38","51","28"
"04/17/2019","63","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","13","51","4","51","63","31"
"04/18/2019","52","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","39","1","17","52","25"
"04/19/2019","45","Ozone","MORTON ARBORETUM","17-043-6001","AQS","7","45","1","17","29","8"
"04/20/2019","49","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","9","49","1","40","31","49"
"04/21/2019","71","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","10","71","34","33","45","43"
"04/22/2019","61","Ozone","VALPARAISO","18-127-0026","AQS","5","61","19","45","48","34"
"04/23/2019","48","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","46","17","30","48","46"
"04/24/2019","50","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","44","16","40","50","43"
"04/25/2019","61","Ozone","WATER PLANT","17-031-7002","AQS","7","61","27","53","57","48"
"04/26/2019","52","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","49","52","43","40","44"
"04/27/2019","47","Ozone","WATER PLANT","17-031-7002","AQS","6","47","6","22","36","23"
"04/28/2019","46","Ozone","WATER PLANT","17-031-7002","AQS","7","46","26","13","35","34"
"04/29/2019","46","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","39","4","15","46","33"
"04/30/2019","77","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","7","36","7","13","77","27"
"05/01/2019","43","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","39","13","20","43","35"
"05/02/2019","58","PM2.5","Hammond- 167th St","18-089-0036","AQS","9","37","4","25","58","24"
"05/03/2019","38","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","17","38","4","15","28","20"
"05/04/2019","55","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","11","48","4","33","55","41"
"05/05/2019","67","Ozone","COOK COUNTY TRAILER","17-031-4002","AQS","9","67","51","27","54","42"
"05/06/2019","44","Ozone","WATER PLANT","17-031-7002","AQS","9","44","6","30","39","40"
"05/07/2019","40","PM2.5","Hammond- 167th St","18-089-0036","AQS","7","39","6","14","40","21"
"05/08/2019","46","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","6","46","6","29","39","28"
"05/09/2019","55","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","37","16","20","55","34"
"05/10/2019","43","Ozone","CARY GROVE HS","17-111-0001","AQS","5","43","9","20","28","32"
"05/11/2019","44","Ozone","WATER PLANT","17-031-7002","AQS","6","44","10","21","32","34"
"05/12/2019","44","Ozone","IEPA TRAILER","17-031-3103","AQS","7","44","10","15","38","18"
"05/13/2019","48","Ozone","CARY GROVE HS","17-111-0001","AQS","5","48","17","21","39","41"
"05/14/2019","61","Ozone","CARY GROVE HS","17-111-0001","AQS","8","61","36","50","48","47"
"05/15/2019","77","Ozone","VILLAGE GARAGE","17-031-0001","AQS","7","77","10","58","58","66"
"05/16/2019","58","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","44","1","51","58","42"
"05/17/2019","48","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","41","9","17","48","35"
"05/18/2019","54","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","45","7","34","54","36"
"05/19/2019","54","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","51","27","19","54","20"
"05/20/2019","30","Ozone","WATER PLANT","17-031-7002","AQS","6","30","20","19","27","20"
"05/21/2019","33","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","31","9","20","33","25"
"05/22/2019","67","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","67","1","53","53","30"
"05/23/2019","44","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","6","44","16","19","40","40"
"05/24/2019","54","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","7","42","6","32","54","40"
"05/25/2019","52","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","49","10","21","52","25"
"05/26/2019","54","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","42","13","24","54","18"
"05/27/2019","58","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","42","11","29","58","29"
"05/28/2019","53","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","37","23","19","53","24"
"05/29/2019","60","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","10","44","10","30","60","39"
"05/30/2019","84","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","10","84","16","27","55","49"
"05/31/2019","64","Ozone","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","64","40","34","56","45"
"06/01/2019","65","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","61","16","41","65","21"
"06/02/2019","51","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","7","44","17","23","51","24"
"06/03/2019","50","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","44","20","31","50","30"
"06/04/2019","64","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","6","64","4","58","62","46"
"06/05/2019","115","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","7","115","20","21","55","34"
"06/06/2019","71","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","18","64","4","51","71","26"
"06/07/2019","77","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","11","77","6","61","61","24"
"06/08/2019","64","Ozone","VALPARAISO","18-127-0026","AQS","9","64","4","50","58","25"
"06/09/2019","64","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","46","29","19","64","22"
"06/10/2019","57","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","44","7","28","57","34"
"06/11/2019","77","Ozone","WATER PLANT","17-031-7002","AQS","6","77","26","52","57","33"
"06/12/2019","47","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","45","4","37","47","31"
"06/13/2019","40","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","5","40","1","19","40","37"
"06/14/2019","61","Ozone","VALPARAISO","18-127-0026","AQS","5","61","7","56","41","30"
"06/15/2019","80","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","44","4","20","80","24"
"06/16/2019","67","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","35","7","23","67","17"
"06/17/2019","65","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","35","3","22","65","22"
"06/18/2019","84","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","13","84","6","51","70","41"
"06/19/2019","70","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","17","54","9","37","70","48"
"06/20/2019","56","PM2.5","CARY GROVE HS","17-111-0001","AQS","8","33","1","21","56","25"
"06/21/2019","51","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","37","9","28","51","29"
"06/22/2019","56","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","54","6","27","56","22"
"06/23/2019","55","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","48","3","14","55","22"
"06/24/2019","47","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","41","26","15","47","28"
"06/25/2019","51","Ozone","WATER PLANT","17-031-7002","AQS","5","51","1","34","45","36"
"06/26/2019","105","Ozone","TAFT HS","17-031-1003","AQS","6","105","29","31","51","39"
"06/27/2019","97","Ozone","TAFT HS","17-031-1003","AQS","6","97","4","26","53","34"
"06/28/2019","101","Ozone","WATER PLANT","17-031-7002","AQS","7","101","3","25","63","42"
"06/29/2019","129","Ozone","VILLAGE GARAGE","17-031-0001","AQS","11","129","10","39","63","38"
"06/30/2019","87","Ozone","VILLAGE GARAGE","17-031-0001","AQS","14","87","10","34","68","34"
"07/01/2019","101","Ozone","VALPARAISO","18-127-0026","AQS","7","101","30","39","55","54"
"07/02/2019","71","Ozone","WATER PLANT","17-031-7002","AQS","7","71","4","35","63","26"
"07/03/2019","112","Ozone","VALPARAISO","18-127-0026","AQS","6","112","13","22","62","29"
"07/04/2019","93","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","80","6","26","93","24"
"07/05/2019","101","Ozone","WATER PLANT","17-031-7002","AQS","6","101","3","21","62","26"
"07/06/2019","77","PM2.5","Hammond- 167th St","18-089-0036","AQS","11","74","4","37","77","29"
"07/07/2019","75","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","10","43","1","31","75","8"
"07/08/2019","101","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","11","101","16","48","89","21"
"07/09/2019","129","Ozone","VILLAGE GARAGE","17-031-0001","AQS","3","129","13","44","76","46"
"07/10/2019","87","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","3","87","13","40","60","40"
"07/11/2019","70","PM2.5","WASHINGTON HS","17-031-0022","AQS","5","61","3","43","70","39"
"07/12/2019","93","Ozone","VILLAGE GARAGE","17-031-0001","AQS","7","93","7","43","56","33"
"07/13/2019","105","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","105","6","38","60","31"
"07/14/2019","90","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","90","13","31","61","26"
"07/15/2019","62","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","2","41","14","40","62","22"
"07/16/2019","61","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","42","3","31","61","29"
"07/17/2019","96","PM2.5","WASHINGTON HS","17-031-0022","AQS","7","74","4","71","96","41"
"07/18/2019","59","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","45","6","31","59","34"
"07/19/2019","63","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","50","3","44","63","20"
"07/20/2019","57","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","46","6","29","57","20"
"07/21/2019","49","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","38","1","23","49","14"
"07/22/2019","51","PM10","Portage- Hwy 12","18-127-0023","AQS","5","39","7","51","39","25"
"07/23/2019","51","PM2.5","IEPA TRAILER","17-031-3103","AQS","6","44","9","50","51","29"
"07/24/2019","52","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","7","51","14","32","52","31"
"07/25/2019","105","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","7","105","4","34","57","33"
"07/26/2019","77","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","6","77","3","34","62","39"
"07/27/2019","71","Ozone","COOK COUNTY TRAILER","17-031-4002","AQS","6","71","4","38","59","20"
"07/28/2019","71","Ozone","TAFT HS","17-031-1003","AQS","6","71","4","21","58","21"
"07/29/2019","59","PM2.5","IEPA TRAILER","17-031-3103","AQS","7","43","4","34","59","40"
"07/30/2019","39","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","7","39","3","25","36","34"
"07/31/2019","51","PM10","Portage- Hwy 12","18-127-0023","AQS","5","36","1","51","30","25"
"08/01/2019","74","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","7","74","6","38","50","27"
"08/02/2019","108","Ozone","MORTON ARBORETUM","17-043-6001","AQS","6","108","11","24","53","37"
"08/03/2019","174","Ozone","MORTON ARBORETUM","17-043-6001","AQS","9","174","16","31","69","42"
"08/04/2019","71","Ozone","VILLAGE GARAGE","17-031-0001","AQS","10","71","6","31","60","42"
"08/05/2019","80","Ozone","COOK COUNTY TRAILER","17-031-4002","AQS","8","80","3","45","57","42"
"08/06/2019","58","Ozone","VALPARAISO","18-127-0026","AQS","6","58","4","25","47","43"
"08/07/2019","61","Ozone","VALPARAISO","18-127-0026","AQS","8","61","23","40","55","36"
"08/08/2019","44","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","44","16","29","44","28"
"08/09/2019","49","Ozone","TAFT HS","17-031-1003","AQS","6","49","10","31","47","36"
"08/10/2019","100","Ozone","MORTON ARBORETUM","17-043-6001","AQS","7","100","7","36","52","34"
"08/11/2019","74","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","74","3","36","60","21"
"08/12/2019","68","PM2.5","CARY GROVE HS","17-111-0001","AQS","7","67","16","53","68","26"
"08/13/2019","64","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","50","1","32","64","25"
"08/14/2019","53","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","7","46","20","31","53","26"
"08/15/2019","46","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","5","39","3","26","46","25"
"08/16/2019","53","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","47","1","42","53","34"
"08/17/2019","55","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","41","1","25","55","32"
"08/18/2019","50","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","45","3","18","50","32"
"08/19/2019","64","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","3","64","29","36","58","39"
"08/20/2019","56","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","38","3","32","56","46"
"08/21/2019","55","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","51","40","28","55","37"
"08/22/2019","102","SO2","ArcelorMittal-Burns Harbor Site 1","18-127-0028","AQS","6","44","102","28","45","25"
"08/23/2019","37","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","31","37","21","37","22"
"08/24/2019","122","SO2","ArcelorMittal-Burns Harbor Site 1","18-127-0028","AQS","6","34","122","20","41","27"
"08/25/2019","52","PM2.5","CARY GROVE HS","17-111-0001","AQS","6","47","9","18","52","25"
"08/26/2019","48","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","31","1","19","48","26"
"08/27/2019","45","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","39","30","13","45","29"
"08/28/2019","36","PM2.5","CARY GROVE HS","17-111-0001","AQS","6","32","26","21","36","28"
"08/29/2019","48","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","44","19","34","48","27"
"08/30/2019","46","Ozone","WATER PLANT","17-031-7002","AQS","6","46","31","33","36","29"
"08/31/2019","118","SO2","ArcelorMittal-Burns Harbor Site 1","18-127-0028","AQS","7","41","118","16","55","25"
"09/01/2019","55","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","43","14",".","55","33"
"09/02/2019","62","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","46","10",".","62","33"
"09/03/2019","52","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","31","4",".","52","30"
"09/04/2019","50","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","26","50",".","35","19"
"09/05/2019","42","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","41","20",".","42","35"
"09/06/2019","48","PM2.5","GRAVES ES","17-031-3301","AQS","6","30","6","35","48","25"
"09/07/2019","44","Ozone","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","44","17",".","43","34"
"09/08/2019","38","PM2.5","CARY GROVE HS","17-111-0001","AQS","7","25","6",".","38","19"
"09/09/2019","57","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","37","16",".","57","36"
"09/10/2019","61","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","51","3",".","61","36"
"09/11/2019","69","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","47","3",".","69","33"
"09/12/2019","53","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","13","45","7","31","53","30"
"09/13/2019","44","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","32","23","17","44","36"
"09/14/2019","45","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","41","4","22","45","28"
"09/15/2019","52","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","43","1","16","52","33"
"09/16/2019","56","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","44","3","18","56","30"
