"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/19/2010","92","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","16","41","26","53","92","67"
"02/20/2010","112","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","16","35","20","22","112","47"
"02/21/2010","108","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","16","39","13","25","108","44"
"02/22/2010","58","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","9","39","14","10","58","42"
"02/23/2010","67","NO2","CTA BUILDING","17-031-0063","AQS","10","41","44","19","64","67"
"02/24/2010","80","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","38","69","31","80","67"
"02/25/2010","52","NO2","CTA BUILDING","17-031-0063","AQS","11","35","21","23","43","52"
"02/26/2010","78","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","43","56","54","78","52"
"02/27/2010","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","41","37","27","56","41"
"02/28/2010","40","PM2.5","CITY HALL","17-043-4002","AQS","7","40","19","15","40","25"
"03/01/2010","50","PM2.5","CITY HALL","17-043-4002","AQS","8","42","17","12","50","47"
"03/02/2010","54","PM2.5","CITY HALL","17-043-4002","AQS","13","36","14","22","54","42"
"03/03/2010","53","PM2.5","CITY HALL","17-043-4002","AQS","9","39","19","41","53","49"
"03/04/2010","58","NO2","CTA BUILDING","17-031-0063","AQS","9","42","34","41","54","58"
"03/05/2010","57","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","10","41","17","34","57","49"
"03/06/2010","88","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","18","41","21","52","88","77"
"03/07/2010","86","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","18","27","21","26","86","55"
"03/08/2010","134","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","15","37","40","47","134","58"
"03/09/2010","108","PM2.5","VILLAGE HALL","17-031-1016","AQS","16","39","26","56","108","60"
"03/10/2010","84","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","20","31","14","34","84","49"
"03/11/2010","64","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","22","31","14","22","64","42"
"03/12/2010","85","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","16","31","85","19","62","43"
"03/13/2010","58","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","16","44","30","9","58","21"
"03/14/2010","47","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","15","47","10","15","35","20"
"03/15/2010","58","PM10","SITE MOVED FROM EAST CHICAGO FIELD SCHOOL","18-089-0023","AQS","16","45","21","58","44","52"
"03/16/2010","73","NO2","CTA BUILDING","17-031-0063","AQS","23","45","41","56","48","73"
"03/17/2010","80","NO2","CTA BUILDING","17-031-0063","AQS","16","45","16","51","59","80"
"03/18/2010","72","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","16","44","72","51","70","49"
"03/19/2010","57","PM2.5","WASHINGTON HS","17-031-0022","AQS","11","50","27","40","57","54"
"03/20/2010","40","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","27","40","33","20","31","13"
"03/21/2010","54","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","30","41","40","31","54","20"
"03/22/2010","45","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","38","45","37","35","32","32"
"03/23/2010","56","NO2","CTA BUILDING","17-031-0063","AQS","15","44","50","38","51","56"
"03/24/2010","61","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","14","42","33","46","61","60"
"03/25/2010","54","PM10","Portage- Hwy 12","18-127-0023","AQS","11","43","9","54","32","45"
"03/26/2010","65","SO2","NIPSCO Wheatfield","18-073-0002","AQS","13","43","65","34","33","42"
"03/27/2010","59","PM2.5","CITY HALL","17-043-4002","AQS","13","41","20","21","59","43"
"03/28/2010","55","PM2.5","CITY HALL","17-043-4002","AQS","17","44","26","27","55","33"
"03/29/2010","44","NO2","CTA BUILDING","17-031-0063","AQS","15","40","20","15","42","44"
"03/30/2010","66","PM2.5","GRAVES ES","17-031-3301","AQS","15","46","16","31","66","50"
"03/31/2010","84","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","10","84","13","43","62","38"
"04/01/2010","67","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","10","67","27","52","62","43"
"04/02/2010","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","58","23","52","63","34"
"04/03/2010","50","PM2.5","WASHINGTON HS","17-031-0022","AQS","9","44","29","12","50","32"
"04/04/2010","50","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","10","50","10","16","41","48"
"04/05/2010","70","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","11","50","70","24","58","43"
"04/06/2010","67","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","14","48","17","33","67","48"
"04/07/2010","58","NO2","CTA BUILDING","17-031-0063","AQS","14","46","27","19","57","58"
"04/08/2010","77","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","34","77","31","60","44"
"04/09/2010","47","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","9","46","36","25","43","47"
"04/10/2010","97","Ozone","VILLAGE GARAGE","17-031-0001","AQS","11","97","10","33","67","50"
"04/11/2010","70","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","13","64","31","33","70","44"
"04/12/2010","74","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","10","74","33","31","55","42"
"04/13/2010","61","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","8","61","27","41","55","36"
"04/14/2010","115","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","14","115","19","52","84","78"
"04/15/2010","90","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","13","90","21","69","83","66"
"04/16/2010","90","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","16","44","90","38","51","43"
"04/17/2010","48","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","16","48","40","46","30","36"
"04/18/2010","38","Ozone","COOK COUNTY TRAILER","17-031-4002","AQS","19","38","17","33","30","32"
"04/19/2010","64","NO2","CTA BUILDING","17-031-0063","AQS","27","47","29","23","36","64"
"04/20/2010","71","Ozone","SEARS TOWER","17-031-0042","AQS","24","71","36","52","65","62"
"04/21/2010","69","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","15","51","69","37","64","62"
"04/22/2010","71","Ozone","SEARS TOWER","17-031-0042","AQS","24","71","31","26","55","51"
"04/23/2010","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","61","27","41","71","44"
"04/24/2010","89","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","42","17","27","89","30"
"04/25/2010","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","24","44","16","12","53","19"
"04/26/2010","50","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","49","13","44","50","34"
"04/27/2010","46","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","13","46","23","39","34","41"
"04/28/2010","65","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","15","58","65","28","49","63"
"04/29/2010","77","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","77","19","56","64","39"
"04/30/2010","77","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","71","14","44","77","30"
"05/01/2010","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","48","20","21","63","40"
"05/02/2010","84","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","10","84","50","18","64","37"
"05/03/2010","71","NO2","CTA BUILDING","17-031-0063","AQS","10","54","39","19","56","71"
"05/04/2010","67","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","7","67","24","35","57","48"
"05/05/2010","62","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","9","51","62","31","59","50"
"05/06/2010","75","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","42","75","45","62","30"
"05/07/2010","60","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","42","46","16","60","39"
"05/08/2010","77","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","35","69","49","77","27"
"05/09/2010","65","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","8","49","65","20","48","42"
"05/10/2010","48","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","48","20","15","44","45"
"05/11/2010","60","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","11","42","36","13","60","47"
"05/12/2010","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","37","16","13","63","25"
"05/13/2010","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","43","65","20","71","36"
"05/14/2010","61","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","44","59","23","61","53"
"05/15/2010","61","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","42","41","18","61","37"
"05/16/2010","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","49","43","12","54","30"
"05/17/2010","60","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","46","34","19","60","42"
"05/18/2010","58","Ozone","SEARS TOWER","17-031-0042","AQS","22","58","39","54","54","51"
"05/19/2010","77","Ozone","SEARS TOWER","17-031-0042","AQS","9","77","13","24","57","55"
"05/20/2010","67","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","11","67","26","52","64","55"
"05/21/2010","66","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","8","45","11","20","66","41"
"05/22/2010","78","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","14","67","37","30","78","49"
"05/23/2010","93","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","15","93","16","20","75","33"
"05/24/2010","126","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","16","126","16","40","84","47"
"05/25/2010","126","Ozone","SEARS TOWER","17-031-0042","AQS","9","126","20","39","82","53"
"05/26/2010","133","Ozone","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","133","33","63","93","67"
"05/27/2010","77","Ozone","SEARS TOWER","17-031-0042","AQS","11","77","24","45","63","29"
"05/28/2010","61","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","22","61","37","49","54","41"
"05/29/2010","101","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","20","101","31","51","89","54"
"05/30/2010","159","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","159","26","52","88","53"
"05/31/2010","85","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","54","34","43","85","56"
"06/01/2010","112","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","11","112","31","29","83","43"
"06/02/2010","56","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","15","50","39","19","56","53"
"06/03/2010","47","Ozone","SEARS TOWER","17-031-0042","AQS","22","47","37","16","34","34"
"06/04/2010","87","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","48","87","30","76","42"
"06/05/2010","56","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","44","56","22","52","45"
"06/06/2010","43","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","11","43","11","19","36","19"
"06/07/2010","45","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","11","45","36","23","39","28"
"06/08/2010","62","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","11","44","14","20","62","38"
"06/09/2010","85","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","10","49","85","35","55","42"
"06/10/2010","90","Ozone","SEARS TOWER","17-031-0042","AQS","11","90","51","31","55","48"
"06/11/2010","63","PM2.5","VILLAGE HALL","17-031-1016","AQS","9","54","10","38","63","44"
"06/12/2010","57","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","15","43","26","20","57","48"
"06/13/2010","62","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","14","39","60","41","62","41"
"06/14/2010","68","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","19","44","19","29","68","53"
"06/15/2010","56","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","13","37","33","28","56","46"
"06/16/2010","113","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","6","49","113","19","43","34"
"06/17/2010","80","Ozone","SEARS TOWER","17-031-0042","AQS","10","80","30","23","53","42"
"06/18/2010","61","PM2.5","WASHINGTON HS","17-031-0022","AQS","8","58","23","25","61","42"
"06/19/2010","46","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","8","46","27","20","38","32"
"06/20/2010","52","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","10","49","24","19","52","38"
"06/21/2010","46","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","10","45","14","21","46","41"
"06/22/2010","74","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","74","47","27","53","42"
"06/23/2010","55","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","10","44","19","31","55","47"
"06/24/2010","80","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","13","80","36","24","54","48"
"06/25/2010","97","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","13","97","10","38","67","42"
"06/26/2010","122","Ozone","SEARS TOWER","17-031-0042","AQS","11","122","24","23","61","35"
"06/27/2010","62","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","13","49","62","25","54","34"
"06/28/2010","69","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","16","41","69","26","38","37"
"06/29/2010","43","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","17","43","24","16","37","41"
"06/30/2010","127","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","15","47","127","27","45","42"
"07/01/2010","49","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","45","19","26","49","34"
"07/02/2010","97","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","14","97","16","29","54","48"
"07/03/2010","151","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","14","151","20","34","71","41"
"07/04/2010","86","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","14","48","16","38","86","25"
"07/05/2010","74","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","13","74","13","40","74","18"
"07/06/2010","66","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","13","49","13","35","66","41"
"07/07/2010","84","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","14","84","19","32","63","49"
"07/08/2010","84","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","67","16","27","84","45"
"07/09/2010","90","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","58","72","40","90","49"
"07/10/2010","83","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","54","29","36","83","48"
"07/11/2010","76","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","64","19","22","76","40"
"07/12/2010","108","Ozone","SEARS TOWER","17-031-0042","AQS","17","108","39","21","69","43"
"07/13/2010","61","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","14","61","47","21","59","38"
"07/14/2010","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","93","16","30","84","36"
"07/15/2010","84","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","54","13","38","84","36"
"07/16/2010","80","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","77","34","45","80","42"
"07/17/2010","100","Ozone","UNIVERSITY OF CHICAGO","17-031-0064","AQS","10","100","30","38","75","61"
"07/18/2010","68","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","46","27","24","68","47"
"07/19/2010","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","48","26","36","70","31"
"07/20/2010","64","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","64","36","22","60","42"
"07/21/2010","77","Ozone","SEARS TOWER","17-031-0042","AQS","10","77","33","39","57","57"
"07/22/2010","66","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","13","49","10","40","66","42"
"07/23/2010","64","PM2.5","WASHINGTON HS","17-031-0022","AQS","9","51","17","49","64","49"
"07/24/2010","51","Ozone","SEARS TOWER","17-031-0042","AQS","10","51","27","12","43","32"
"07/25/2010","53","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","10","42","9","30","53","52"
"07/26/2010","64","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","10","64","14","21","57","33"
"07/27/2010","97","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","97","16","35","69","50"
"07/28/2010","83","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","58","21","39","83","42"
"07/29/2010","79","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","46","21","29","79","31"
"07/30/2010","80","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","50","13","31","80","45"
"07/31/2010","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","93","19","27","89","78"
"08/01/2010","126","Ozone","SEARS TOWER","17-031-0042","AQS","16","126","40","43","115","58"
"08/02/2010","90","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","90","27","41","89","52"
"08/03/2010","105","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","13","105","29","26","75","57"
"08/04/2010","75","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","44","10","21","75","58"
"08/05/2010","99","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","44","52","52","99","35"
"08/06/2010","103","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","61","17","39","103","46"
"08/07/2010","87","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","50","21","39","87","40"
"08/08/2010","114","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","90","39","45","114","38"
"08/09/2010","136","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","136","17","41","101","53"
"08/10/2010","126","Ozone","SEARS TOWER","17-031-0042","AQS","9","126","26","36","90","73"
"08/11/2010","119","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","7","119","33","42","83","49"
"08/12/2010","136","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","10","136","24","34","59","44"
"08/13/2010","90","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","90","26","39","79","43"
"08/14/2010","90","Ozone","SEARS TOWER","17-031-0042","AQS","10","90","43","19","67","39"
"08/15/2010","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","41","52","19","70","38"
"08/16/2010","61","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","36","44","29","61","41"
"08/17/2010","66","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","36","34","28","66","44"
"08/18/2010","83","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","67","74","31","83","50"
"08/19/2010","140","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","140","39","54","89","60"
"08/20/2010","100","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","93","17","49","100","54"
"08/21/2010","101","Ozone","UNIVERSITY OF CHICAGO","17-031-0064","AQS","10","101","23","24","84","39"
