"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/07/2007","85","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","25","85","31","69","71"
"02/08/2007","130","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","8","28","130","39","70","69"
"02/09/2007","122","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","30","122","41","65","79"
"02/10/2007","101","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","31","101","22","64","46"
"02/11/2007","69","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","28","54","34","69","49"
"02/12/2007","92","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","11","34","36","27","92","66"
"02/13/2007","64","SO2","NIPSCO Wheatfield","18-073-0002","AQS","5","31","64","62","51","41"
"02/14/2007","67","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","31","67","22","55","61"
"02/15/2007","119","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","31","119","36","68","73"
"02/16/2007","102","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","31","102","39","71","60"
"02/17/2007","85","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","40","64","33","85","52"
"02/18/2007","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","40","47","28","55","54"
"02/19/2007","66","NO2","CTA BUILDING","17-031-0063","AQS","10","39","33","32","63","66"
"02/20/2007","111","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","17","28","99","30","111","103"
"02/21/2007","112","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","16","31","39","40","112","73"
"02/22/2007","67","NO2","CTA BUILDING","17-031-0063","AQS","8","34","66","50","65","67"
"02/23/2007","84","PM10","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","7","37","24","84","48","43"
"02/24/2007","51","SO2","SE POLICE STATION","17-031-0050","AQS","7","34","51","26","48","34"
"02/25/2007","53","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","9","34","13","13","53","39"
"02/26/2007","72","NO2","CTA BUILDING","17-031-0063","AQS","9","38","46","15","71","72"
"02/27/2007","77","NO2","CTA BUILDING","17-031-0063","AQS","11","33","69","20","68","77"
"02/28/2007","88","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","11","33","26","24","88","50"
"03/01/2007","83","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","13","36","16","30","83","66"
"03/02/2007","65","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","37","65","53","47","57"
"03/03/2007","64","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","6","36","64","29","54","40"
"03/04/2007","60","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","40","60","15","51","52"
"03/05/2007","88","NO2","CTA BUILDING","17-031-0063","AQS","8","40","86","62","53","88"
"03/06/2007","62","NO2","CTA BUILDING","17-031-0063","AQS","11","32","17","26","50","62"
"03/07/2007","93","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","10","35","33","53","93","55"
"03/08/2007","107","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","17","34","44","42","107","71"
"03/09/2007","90","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","16","28","64","46","90","71"
"03/10/2007","95","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","43","85","40","95","55"
"03/11/2007","64","NO2","IEPA TRAILER","17-031-3103","AQS","17","38","31","20","61","64"
"03/12/2007","82","NO2","CTA BUILDING","17-031-0063","AQS","11","38","33","50","60","82"
"03/13/2007","76","NO2","CTA BUILDING","17-031-0063","AQS","10","45","46","48","73","76"
"03/14/2007","60","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","11","35","47","36","60","50"
"03/15/2007","80","NO2","CTA BUILDING","17-031-0063","AQS","8","33","40","11","26","80"
"03/16/2007","64","NO2","CTA BUILDING","17-031-0063","AQS","8","39","13","26","43","64"
"03/17/2007","57","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","14","40","19","28","56","57"
"03/18/2007","62","SO2","WATER PLANT WEST","17-197-0013","AQS","16","41","62","17","51","58"
"03/19/2007","82","SO2","WATER PLANT WEST","17-197-0013","AQS","9","39","82","29","64","50"
"03/20/2007","56","NO2","CTA BUILDING","17-031-0063","AQS","8","33","26","19","45","56"
"03/21/2007","81","NO2","CTA BUILDING","17-031-0063","AQS","10","44","14","26","77","81"
"03/22/2007","95","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","11","36","37","24","95","46"
"03/23/2007","74","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","18","25","16","30","74","50"
"03/24/2007","74","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","16","19","61","29","74","37"
"03/25/2007","66","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","16","41","31","31","66","30"
"03/26/2007","86","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","37","86","40","57","78"
"03/27/2007","69","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","35","69","37","56","44"
"03/28/2007","62","PM2.5","CITY HALL","17-043-4002","AQS","8","31","36","17","62","34"
"03/29/2007","54","NO2","IEPA TRAILER","17-031-3103","AQS","11","38","41","29","47","54"
"03/30/2007","75","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","17","35","75","57","55","66"
"03/31/2007","77","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","14","41","46","35","77","42"
"04/01/2007","77","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","42","77","10","31","27"
"04/02/2007","87","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","11","36","87","26","39","70"
"04/03/2007","91","NO2","CTA BUILDING","17-031-0063","AQS","11","37","50","34","59","91"
"04/04/2007","76","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","37","65","76","63","45"
"04/05/2007","70","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","42","65","70","68","64"
"04/06/2007","73","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","37","50","73","57","50"
"04/07/2007","65","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","32","65","63","63","27"
"04/08/2007","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","40","34","29","52","43"
"04/09/2007","70","NO2","CTA BUILDING","17-031-0063","AQS","14","34","36","41","63","70"
"04/10/2007","74","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","14","47","33","39","74","62"
"04/11/2007","69","PM2.5","WASHINGTON HS","17-031-0022","AQS","8","35","17","18","69","51"
"04/12/2007","89","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","36","89","25","57","57"
"04/13/2007","103","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","11","49","103","23","53","77"
"04/14/2007","73","NO2","IEPA TRAILER","17-031-3103","AQS","17","47","29","27","55","73"
"04/15/2007","64","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","24","64","47","26","58","54"
"04/16/2007","105","NO2","CTA BUILDING","17-031-0063","AQS","13","58","30","45","51","105"
"04/17/2007","88","NO2","IEPA TRAILER","17-031-3103","AQS","22","54","55","59","64","88"
"04/18/2007","106","NO2","CTA BUILDING","17-031-0063","AQS","10","44","30","41","51","106"
"04/19/2007","80","NO2","CTA BUILDING","17-031-0063","AQS","22","44","31","56","37","80"
"04/20/2007","107","NO2","CTA BUILDING","17-031-0063","AQS","16","64","49","63","56","107"
"04/21/2007","156","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","17","100","62","43","156","64"
"04/22/2007","119","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","10","119","85","48","79","46"
"04/23/2007","91","NO2","CTA BUILDING","17-031-0063","AQS","7","49","44","71","60","91"
"04/24/2007","77","NO2","CTA BUILDING","17-031-0063","AQS","8","47","31","54","53","77"
"04/25/2007","53","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","6","41","17","11","53","41"
"04/26/2007","88","NO2","CTA BUILDING","17-031-0063","AQS","11","38","17","21","69","88"
"04/27/2007","96","NO2","CTA BUILDING","17-031-0063","AQS","10","40","26","19","51","96"
"04/28/2007","86","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","17","49","86","41","63","53"
"04/29/2007","67","Ozone","Whiting- Whiting HS","18-089-0030","AQS","15","67","65","22","55","57"
"04/30/2007","62","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","35","58","37","55","62","36"
"05/01/2007","67","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","33","67","27","57","64","58"
"05/02/2007","86","NO2","CTA BUILDING","17-031-0063","AQS","32","43","31","31","57","86"
"05/03/2007","65","NO2","CTA BUILDING","17-031-0063","AQS","22","51","49","30","55","65"
"05/04/2007","77","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","77","60","39","61","57"
"05/05/2007","60","PM2.5","CITY HALL","17-043-4002","AQS","8","47","47","27","60","38"
"05/06/2007","54","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","10","54","21","33","34","40"
"05/07/2007","87","Ozone","Whiting- Whiting HS","18-089-0030","AQS","9","87","26","57","55","57"
"05/08/2007","80","PM2.5","WASHINGTON HS","17-031-0022","AQS","13","77","61","59","80","71"
"05/09/2007","112","Ozone","SEARS TOWER","17-031-0042","AQS","14","112","40","51","85","69"
"05/10/2007","108","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","14","108","49","59","85","85"
"05/11/2007","80","NO2","IEPA TRAILER","17-031-3103","AQS","11","48","29","45","62","80"
"05/12/2007","74","SO2","NIPSCO Wheatfield","18-073-0002","AQS","14","39","74","35","35","27"
"05/13/2007","60","NO2","IEPA TRAILER","17-031-3103","AQS","16","58","19","25","51","60"
"05/14/2007","101","Ozone","Whiting- Whiting HS","18-089-0030","AQS","14","101","51","70","57","76"
"05/15/2007","68","NO2","CTA BUILDING","17-031-0063","AQS","11","58","36","36","57","68"
"05/16/2007","47","NO2","CTA BUILDING","17-031-0063","AQS","11","42","20","25","44","47"
"05/17/2007","104","NO2","CTA BUILDING","17-031-0063","AQS","11","44","13","19","42","104"
"05/18/2007","65","SO2","NIPSCO Wheatfield","18-073-0002","AQS","15","47","65","43","58","62"
"05/19/2007","93","Ozone","VILLAGE GARAGE","17-031-0001","AQS","10","93","62","33","58","55"
"05/20/2007","101","SO2","WATER PLANT WEST","17-197-0013","AQS","17","34","101","12","44","33"
"05/21/2007","93","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","14","93","34","36","66","70"
"05/22/2007","161","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","161","29","56","69","110"
"05/23/2007","122","Ozone","Whiting- Whiting HS","18-089-0030","AQS","11","122","40","67","99","101"
"05/24/2007","128","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","10","97","47","84","128","64"
"05/25/2007","59","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","8","44","51","18","59","39"
"05/26/2007","54","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","10","46","33","17","54","53"
"05/27/2007","84","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","71","84","16","56","44"
"05/28/2007","87","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","11","87","67","28","77","48"
"05/29/2007","161","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","13","161","54","58","105","105"
"05/30/2007","145","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","11","143","44","58","145","102"
"05/31/2007","87","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","54","26","45","87","57"
"06/01/2007","81","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","11","67","21","43","81","62"
"06/02/2007","60","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","14","58","43","23","60","51"
"06/03/2007","65","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","49","65","13","51","41"
"06/04/2007","66","NO2","CTA BUILDING","17-031-0063","AQS","5","44","47","22","39","66"
"06/05/2007","105","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","5","31","20","19","105","69"
"06/06/2007","64","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","10","64","20","31","47","57"
"06/07/2007","93","Ozone","Whiting- Whiting HS","18-089-0030","AQS","5","93","56","59","74","42"
"06/08/2007","102","NO2","CTA BUILDING","17-031-0063","AQS","5","46","66","36","56","102"
"06/09/2007","126","Ozone","VILLAGE GARAGE","17-031-0001","AQS","16","126","92","38","60","56"
"06/10/2007","115","Ozone","VILLAGE GARAGE","17-031-0001","AQS","18","115","34","34","70","64"
"06/11/2007","156","Ozone","Whiting- Whiting HS","18-089-0030","AQS","14","156","59","51","77","61"
"06/12/2007","133","Ozone","VILLAGE GARAGE","17-031-0001","AQS","8","133","30","49","70","103"
"06/13/2007","108","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","7","108","39","56","71","91"
"06/14/2007","140","Ozone","Whiting- Whiting HS","18-089-0030","AQS","10","140","30","51","83","76"
"06/15/2007","172","Ozone","Whiting- Whiting HS","18-089-0030","AQS","10","172","70","53","82","103"
"06/16/2007","174","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","17","174","100","66","107","87"
"06/17/2007","164","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","14","164","99","59","117","70"
"06/18/2007","93","Ozone","Whiting- Whiting HS","18-089-0030","AQS","13","93","34","57","85","78"
"06/19/2007","62","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","6","48","62","40","55","51"
"06/20/2007","108","Ozone","VALPARAISO","18-127-0026","AQS","7","108","49","39","74","74"
"06/21/2007","80","Ozone","VALPARAISO","18-127-0026","AQS","8","80","62","31","56","50"
"06/22/2007","88","NO2","CTA BUILDING","17-031-0063","AQS","7","44","36","24","45","88"
"06/23/2007","61","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","10","61","17","20","61","41"
"06/24/2007","91","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","13","61","31","35","91","42"
"06/25/2007","105","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","15","90","52","52","105","55"
"06/26/2007","88","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","15","67","33","55","88","84"
"06/27/2007","94","NO2","CTA BUILDING","17-031-0063","AQS","10","42","62","42","67","94"
"06/28/2007","44","NO2","CTA BUILDING","17-031-0063","AQS","14","33","17","28","41","44"
"06/29/2007","60","NO2","CTA BUILDING","17-031-0063","AQS","19","38","21","26","52","60"
"06/30/2007","77","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","34","77","56","21","61","42"
"07/01/2007","50","SO2","WATER PLANT WEST","17-197-0013","AQS","17","44","50","24","45","24"
"07/02/2007","71","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","10","71","61","27","53","42"
"07/03/2007","115","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","11","115","46","51","67","79"
"07/04/2007","130","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","13","87","43","48","130","51"
"07/05/2007","151","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","14","71","121","49","151","79"
"07/06/2007","84","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","14","84","44","26","60","49"
"07/07/2007","101","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","17","101","76","39","61","55"
"07/08/2007","100","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","9","100","51","33","67","47"
"07/09/2007","93","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","9","93","49","55","69","82"
"07/10/2007","65","NO2","CTA BUILDING","17-031-0063","AQS","11","48","43","35","60","65"
"07/11/2007","90","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","44","90","40","54","55"
"07/12/2007","116","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","44","116","36","48","44"
"07/13/2007","71","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","44","71","20","42","52"
"07/14/2007","51","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","13","49","44","36","51","42"
"07/15/2007","51","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","8","48","51","12","36","36"
"07/16/2007","72","NO2","CTA BUILDING","17-031-0063","AQS","10","47","60","53","57","72"
"07/17/2007","82","NO2","CTA BUILDING","17-031-0063","AQS","11","50","43","29","57","82"
"07/18/2007","82","NO2","CTA BUILDING","17-031-0063","AQS","9","54","43","31","57","82"
"07/19/2007","58","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","9","46","44","23","58","47"
"07/20/2007","46","NO2","CTA BUILDING","17-031-0063","AQS","10","31","44","19","37","46"
"07/21/2007","49","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","10","49","44","20","34","27"
"07/22/2007","67","Ozone","VILLAGE GARAGE","17-031-0001","AQS","13","67","36","19","55","54"
"07/23/2007","112","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","16","112","44","48","72","58"
"07/24/2007","93","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","14","93","72","54","75","67"
"07/25/2007","122","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","10","122","97","52","76","79"
"07/26/2007","95","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","10","67","44","41","95","68"
"07/27/2007","100","Ozone","SEARS TOWER","17-031-0042","AQS","16","100","52","35","84","35"
"07/28/2007","72","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","23","67","43","24","72","18"
"07/29/2007","86","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","16","48","86","24","56","35"
"07/30/2007","67","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","20","67","46","27","62","44"
"07/31/2007","190","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","16","190","49","53","75","65"
"08/01/2007","203","Ozone","SEARS TOWER","17-031-0042","AQS","19","203","114","60","102","69"
"08/02/2007","147","Ozone","Whiting- Whiting HS","18-089-0030","AQS","16","147","75","56","97","63"
"08/03/2007","126","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","9","126","100","36","54","36"
"08/04/2007","87","Ozone","Whiting- Whiting HS","18-089-0030","AQS","16","87","69","32","62","51"
"08/05/2007","100","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","100","36","38","67","44"
"08/06/2007","78","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","13","64","41","35","78","51"
"08/07/2007","73","NO2","CTA BUILDING","17-031-0063","AQS","9","61","44","30","54","73"
"08/08/2007","80","NO2","CTA BUILDING","17-031-0063","AQS","9","61","43","30","55","80"
"08/09/2007","69","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","67","69","31","60","51"
"08/10/2007","87","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","11","87","31","35","65","46"
"08/11/2007","74","Ozone","NORTH FIRESTATION","17-097-1002","AQS","20","74","60","46","65","53"
"08/12/2007","115","Ozone","Whiting- Whiting HS","18-089-0030","AQS","14","115","67","21","52","31"
"08/13/2007","50","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","7","49","50","21","43","50"
"08/14/2007","74","NO2","CTA BUILDING","17-031-0063","AQS","10","61","59","32","61","74"
"08/15/2007","74","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","9","48","20","35","74","56"
"08/16/2007","78","NO2","CTA BUILDING","17-031-0063","AQS","11","40","29","46","70","78"
"08/17/2007","85","NO2","CTA BUILDING","17-031-0063","AQS","14","51","19","33","52","85"
"08/18/2007","47","NO2","CTA BUILDING","17-031-0063","AQS","11","32","29","19","41","47"
"08/19/2007","62","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","10","34","16","22","62","34"
"08/20/2007","67","NO2","CTA BUILDING","17-031-0063","AQS","11","26","17","26","59","67"
"08/21/2007","66","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","13","36","52","29","66","56"
"08/22/2007","73","NO2","CTA BUILDING","17-031-0063","AQS","9","67","37","45","70","73"
"08/23/2007","71","NO2","CTA BUILDING","17-031-0063","AQS","10","43","14","24","38","71"
"08/24/2007","71","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","11","40","71","22","49","37"
"08/25/2007","53","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","13","42","29","22","53","47"
"08/26/2007","58","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","17","58","34","20","51","41"
"08/27/2007","57","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","11","46","23","32","57","44"
"08/28/2007","108","Ozone","NORTH FIRESTATION","17-097-1002","AQS","11","108","37","56","82","49"
"08/29/2007","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","54","50","52","70","67"
"08/30/2007","42","NO2","CTA BUILDING","17-031-0063","AQS","7","37","23","24","39","42"
"08/31/2007","47","PM2.5","VILLAGE HALL","17-031-1016","AQS","8","46","41","27","47","43"
"09/01/2007","90","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","19","90","29","31","61","54"
"09/02/2007","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","14","93","36","32","64","63"
"09/03/2007","119","Ozone","Whiting- Whiting HS","18-089-0030","AQS","14","119","107","45","76","61"
"09/04/2007","150","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","15","150","76","70","98","94"
"09/05/2007","136","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","16","136","40","67","99","102"
"09/06/2007","90","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","49","24","52","90","67"
"09/07/2007","64","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","41","36","32","64","51"
"09/08/2007","44","PM2.5","CARY GROVE HS","17-111-0001","AQS","20","39","31","14","44","25"
"09/09/2007","64","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","11","44","36","23","64","27"
"09/10/2007","50","NO2","CTA BUILDING","17-031-0063","AQS","9","31","23","22","30","50"
"09/11/2007","89","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","34","89","52","54","39"
"09/12/2007","58","NO2","IEPA TRAILER","17-031-3103","AQS","10","30","57","27","40","58"
"09/13/2007","99","NO2","IEPA TRAILER","17-031-3103","AQS","14","54","30","57","49","99"
