"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/17/2006","91","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","16","19","64","31","91","35"
"01/18/2006","67","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","11","19","43","30","67","45"
"01/19/2006","59","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","15","28","49","19","59","49"
"01/20/2006","66","PM2.5","CARY GROVE HS","17-111-0001","AQS","18","19","56","24","66","37"
"01/21/2006","79","SO2","NORTHBROOK WATER PLANT","17-031-4201","AQS","13","22","79","19","58","58"
"01/22/2006","86","SO2","NORTHBROOK WATER PLANT","17-031-4201","AQS","15","19","86","22","49","51"
"01/23/2006","114","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","15","19","102","31","114","48"
"01/24/2006","105","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","29","105","25","54","39"
"01/25/2006","122","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","29","122","44","68","58"
"01/26/2006","94","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","18","22","76","31","94","72"
"01/27/2006","79","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","10","19","62","27","79","48"
"01/28/2006","69","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","11","30","39","31","69","40"
"01/29/2006","55","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","11","28","55","14","51","33"
"01/30/2006","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","28","50","21","56","47"
"01/31/2006","72","PM2.5","EISENHOWER HS","17-031-2001","AQS","10","31","46","20","72","51"
"02/01/2006","64","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","9","21","44","25","64","40"
"02/02/2006","82","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","17","11","20","35","82","47"
"02/03/2006","65","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","16","23","33","30","65","51"
"02/04/2006","90","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","24","90","40","78","42"
"02/05/2006","94","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","26","94","41","72","33"
"02/06/2006","87","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","31","87","52","63","51"
"02/07/2006","74","NO2","CTA BUILDING","17-031-0063","AQS","14","31","23","32","54","74"
"02/08/2006","69","PM2.5","IEPA TRAILER","17-031-3103","AQS","11","31","29","38","69","62"
"02/09/2006","90","SO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","15","32","90","34","35","66"
"02/10/2006","76","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","11","22","54","29","76","46"
"02/11/2006","67","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","10","27","27","29","67","58"
"02/12/2006","61","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","30","31","30","61","39"
"02/13/2006","69","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","14","27","69","35","62","52"
"02/14/2006","63","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","16","27","60","27","63","57"
"02/15/2006","55","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","10","33","40","18","55","50"
"02/16/2006","68","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","33","62","22","68","49"
"02/17/2006","80","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","32","80","41","75","53"
"02/18/2006","69","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","32","59","44","69","38"
"02/19/2006","75","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","30","75","15","50","49"
"02/20/2006","62","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","24","62","29","35","48"
"02/21/2006","76","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","15","31","76","43","74","66"
"02/22/2006","86","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","16","33","69","50","86","78"
"02/23/2006","73","NO2","CTA BUILDING","17-031-0063","AQS","14","34","62","39","51","73"
"02/24/2006","62","NO2","CTA BUILDING","17-031-0063","AQS","15","31","37","25","51","62"
"02/25/2006","66","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","37","66","63","57","38"
"02/26/2006","60","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","36","60","28","34","43"
"02/27/2006","85","SO2","CTA BUILDING","17-031-0063","AQS","10","37","85","22","54","57"
"02/28/2006","55","PM2.5","CITY HALL","17-043-4002","AQS","9","36","37","27","55","48"
"03/01/2006","43","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","34","29","28","43","42"
"03/02/2006","87","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","36","87","52","71","80"
"03/03/2006","65","NO2","IEPA TRAILER","17-031-3103","AQS","9","32","27","40","56","65"
"03/04/2006","47","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","36","47","14","38","46"
"03/05/2006","60","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","13","34","17","21","60","49"
"03/06/2006","86","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","13","36","16","31","86","53"
"03/07/2006","67","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","15","33","14","28","67","65"
"03/08/2006","89","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","9","19","43","53","89","49"
"03/09/2006","70","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","8","26","27","37","70","42"
"03/10/2006","74","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","30","55","30","74","58"
"03/11/2006","51","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","41","27","31","51","39"
"03/12/2006","88","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","17","34","40","31","88","37"
"03/13/2006","57","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","11","31","57","31","33","42"
"03/14/2006","71","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","6","37","71","32","54","37"
"03/15/2006","72","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","34","55","41","72","56"
"03/16/2006","65","SO2","NIPSCO Wheatfield","18-073-0002","AQS","13","40","65","32","31","49"
"03/17/2006","49","PM10","Portage- Hwy 12","18-127-0023","AQS","14","38","37","49","42","47"
"03/18/2006","55","NO2","CTA BUILDING","17-031-0063","AQS","10","41","27","47","54","55"
"03/19/2006","53","NO2","IEPA TRAILER","17-031-3103","AQS","10","40","30","19","34","53"
"03/20/2006","61","NO2","CTA BUILDING","17-031-0063","AQS","9","43","37","22","29","61"
"03/21/2006","119","PM10","Portage- Hwy 12","18-127-0023","AQS","10","35","26","119","44","67"
"03/22/2006","68","NO2","CTA BUILDING","17-031-0063","AQS","15","42","54","42","59","68"
"03/23/2006","62","NO2","CTA BUILDING","17-031-0063","AQS","13","38","52","21","30","62"
"03/24/2006","56","NO2","CTA BUILDING","17-031-0063","AQS","9","32","16","17","54","56"
"03/25/2006","51","NO2","CTA BUILDING","17-031-0063","AQS","8","34","21","19","40","51"
"03/26/2006","68","NO2","CTA BUILDING","17-031-0063","AQS","9","42","36","13","33","68"
"03/27/2006","87","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","11","33","34","26","87","60"
"03/28/2006","80","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","18","38","34","35","80","61"
"03/29/2006","107","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","13","37","26","52","107","62"
"03/30/2006","92","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","51","39","42","92","78"
"03/31/2006","51","PM10","WASHINGTON HS","17-031-0022","AQS","9","40","47","51","40","34"
"04/01/2006","54","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","11","35","54","13","33","30"
"04/02/2006","59","PM2.5","VILLAGE HALL","17-031-1016","AQS","8","37","29","29","59","49"
"04/03/2006","91","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","40","91","41","73","53"
"04/04/2006","116","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","48","116","59","83","55"
"04/05/2006","71","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","13","49","71","35","57","62"
"04/06/2006","63","NO2","CTA BUILDING","17-031-0063","AQS","17","38","30","45","60","63"
"04/07/2006","64","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","16","45","21","63","64","43"
"04/08/2006","53","NO2","CTA BUILDING","17-031-0063","AQS","19","41","17","44","47","53"
"04/09/2006","95","SO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","15","45","95","26","56","66"
"04/10/2006","76","SO2","WATER PLANT WEST","17-197-0013","AQS","16","58","76","47","60","68"
"04/11/2006","75","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","9","74","61","54","75","67"
"04/12/2006","81","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","7","71","81","42","71","54"
"04/13/2006","117","SO2","CTA BUILDING","17-031-0063","AQS","11","67","117","57","54","55"
"04/14/2006","80","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","47","80","47","77","72"
"04/15/2006","51","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","16","50","51","47","32","27"
"04/16/2006","44","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","14","44","13","19","44","40"
"04/17/2006","78","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","17","47","37","43","78","51"
"04/18/2006","58","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","10","58","30","22","28","53"
"04/19/2006","68","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","15","61","41","37","52","68"
"04/20/2006","85","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","16","71","85","51","61","71"
"04/21/2006","74","SO2","NIPSCO Wheatfield","18-073-0002","AQS","11","49","74","56","52","67"
"04/22/2006","66","NO2","JARDINE WATER PLANT","17-031-0072","AQS","13","51","29","36","57","66"
"04/23/2006","53","PM2.5","GRAVES ES","17-031-3301","AQS","7","50","43","39","53","47"
"04/24/2006","67","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","64","67","38","59","60"
"04/25/2006","79","PM10","Portage- Hwy 12","18-127-0023","AQS","16","44","37","79","22","51"
"04/26/2006","101","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","15","54","101","31","54","76"
"04/27/2006","81","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","36","58","81","42","47","68"
"04/28/2006","61","Ozone","SEARS TOWER","17-031-0042","AQS","22","61","26","34","44","50"
"04/29/2006","62","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","11","47","39","35","62","34"
"04/30/2006","62","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","10","48","11","31","62","21"
"05/01/2006","78","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","9","36","14","46","78","42"
"05/02/2006","82","PM2.5","Hammond- Clark HS/ Robertsdale Clark HS","18-089-2010","AQS","17","50","37","49","82","55"
"05/03/2006","90","SO2","CTA BUILDING","17-031-0063","AQS","17","49","90","55","49","62"
"05/04/2006","57","NO2","CTA BUILDING","17-031-0063","AQS","9","42","26","53","42","57"
"05/05/2006","77","NO2","CTA BUILDING","17-031-0063","AQS","9","31","16","28","60","77"
"05/06/2006","48","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","15","45","43","21","33","48"
"05/07/2006","61","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","18","61","29","24","52","58"
"05/08/2006","80","Ozone","Whiting- Whiting HS","18-089-0030","AQS","11","80","31","45","68","57"
"05/09/2006","84","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","10","51","41","54","84","77"
"05/10/2006","81","NO2","CTA BUILDING","17-031-0063","AQS","17","45","44","60","74","81"
"05/11/2006","57","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","9","34","57","19","52","38"
"05/12/2006","40","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","9","21","40","8","20","36"
"05/13/2006","33","NO2","CTA BUILDING","17-031-0063","AQS","10","20","13","11","26","33"
"05/14/2006","45","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","14","38","29","17","45","31"
"05/15/2006","54","NO2","CTA BUILDING","17-031-0063","AQS","15","41","17","26","43","54"
"05/16/2006","77","NO2","CTA BUILDING","17-031-0063","AQS","27","36","52","37","45","77"
"05/17/2006","68","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","24","40","67","39","68","66"
"05/18/2006","58","NO2","CTA BUILDING","17-031-0063","AQS","11","42","34","26","42","58"
"05/19/2006","46","NO2","IEPA TRAILER","17-031-3103","AQS","15","35","37","19","37","46"
"05/20/2006","100","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","17","51","100","32","47","55"
"05/21/2006","45","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","11","45","40","26","24","32"
"05/22/2006","111","SO2","NIPSCO Wheatfield","18-073-0002","AQS","14","49","111","25","34","47"
"05/23/2006","77","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","17","77","56","51","63","67"
"05/24/2006","74","Ozone","Whiting- Whiting HS","18-089-0030","AQS","17","74","37","50","62","72"
"05/25/2006","58","NO2","CTA BUILDING","17-031-0063","AQS","10","43","49","34","48","58"
"05/26/2006","87","Ozone","SEARS TOWER","17-031-0042","AQS","15","87","26","45","83","81"
"05/27/2006","87","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","23","87","61","55","83","66"
"05/28/2006","97","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","97","44","27","68","37"
"05/29/2006","68","PM2.5","GRAVES ES","17-031-3301","AQS","10","54","47","25","68","45"
"05/30/2006","85","NO2","CTA BUILDING","17-031-0063","AQS","13","67","41","52","66","85"
"05/31/2006","67","NO2","CTA BUILDING","17-031-0063","AQS","13","46","44","30","52","67"
"06/01/2006","66","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","19","48","46","39","66","46"
"06/02/2006","100","NO2","CTA BUILDING","17-031-0063","AQS","19","61","51","40","43","100"
"06/03/2006","72","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","23","58","72","28","40","50"
"06/04/2006","60","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","16","45","33","31","60","40"
"06/05/2006","113","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","17","87","113","42","54","74"
"06/06/2006","105","Ozone","Whiting- Whiting HS","18-089-0030","AQS","16","105","71","64","63","77"
"06/07/2006","60","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","58","43","33","60","53"
"06/08/2006","74","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","74","41","32","62","66"
"06/09/2006","84","PM10","Portage- Hwy 12","18-127-0023","AQS","13","35","14","84","26","49"
"06/10/2006","52","NO2","CTA BUILDING","17-031-0063","AQS","8","47","39","24","40","52"
"06/11/2006","54","SO2","NIPSCO Wheatfield","18-073-0002","AQS","15","45","54","17","27","24"
"06/12/2006","54","NO2","CTA BUILDING","17-031-0063","AQS","16","41","33","19","28","54"
"06/13/2006","50","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","44","50","21","45","44"
"06/14/2006","86","SO2","NIPSCO Wheatfield","18-073-0002","AQS","19","71","86","49","50","49"
"06/15/2006","129","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","14","129","20","48","63","66"
"06/16/2006","164","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","164","20","55","108","62"
"06/17/2006","150","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","150","26","44","84","34"
"06/18/2006","85","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","10","45","36","24","85","41"
"06/19/2006","94","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","64","94","34","56","42"
"06/20/2006","52","SO2","NIPSCO Wheatfield","18-073-0002","AQS","14","44","52","39","48","52"
"06/21/2006","127","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","13","45","127","44","64","63"
"06/22/2006","81","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","46","81","43","58","61"
"06/23/2006","71","NO2","CTA BUILDING","17-031-0063","AQS","13","42","55","19","30","71"
"06/24/2006","97","SO2","NIPSCO Wheatfield","18-073-0002","AQS","14","51","97","23","33","46"
"06/25/2006","67","PM2.5","READY ELDON ELEMENTARY ON THE ROOF","18-089-0027","AQS","15","64","40","31","67","45"
"06/26/2006","65","SO2","NIPSCO Wheatfield","18-073-0002","AQS","14","44","65","19","46","60"
"06/27/2006","64","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","10","64","46","28","57","62"
"06/28/2006","96","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","11","74","89","41","96","61"
"06/29/2006","62","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","54","24","33","62","58"
"06/30/2006","126","Ozone","TAFT HS","17-031-1003","AQS","17","126","47","60","79","56"
"07/01/2006","151","Ozone","Whiting- Whiting HS","18-089-0030","AQS","15","151","52","53","76","62"
"07/02/2006","77","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","16","77","71","32","70","56"
"07/03/2006","97","NO2","CTA BUILDING","17-031-0063","AQS","18","48","20","52","72","97"
"07/04/2006","104","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","16","49","104","38","86","24"
"07/05/2006","47","NO2","CTA BUILDING","17-031-0063","AQS","18","37","40","37","41","47"
"07/06/2006","76","NO2","CTA BUILDING","17-031-0063","AQS","18","42","49","30","55","76"
"07/07/2006","77","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","19","77","56","44","69","57"
"07/08/2006","105","Ozone","TAFT HS","17-031-1003","AQS","13","105","79","35","72","47"
"07/09/2006","136","Ozone","Whiting- Whiting HS","18-089-0030","AQS","11","136","39","33","79","39"
"07/10/2006","62","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","17","41","30","22","62","38"
"07/11/2006","64","NO2","CTA BUILDING","17-031-0063","AQS","15","42","9","28","50","64"
"07/12/2006","102","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","25","58","102","37","58","60"
"07/13/2006","93","Ozone","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","19","93","36","41","76","53"
"07/14/2006","83","NO2","CTA BUILDING","17-031-0063","AQS","17","48","21","41","69","83"
"07/15/2006","126","Ozone","VILLAGE GARAGE","17-031-0001","AQS","17","126","56","35","59","57"
"07/16/2006","84","Ozone","Whiting- Whiting HS","18-089-0030","AQS","14","84","69","29","78","52"
"07/17/2006","90","Ozone","TAFT HS","17-031-1003","AQS","9","90","31","55","72","65"
"07/18/2006","67","Ozone","Whiting- Whiting HS","18-089-0030","AQS","14","67","30","19","43","51"
"07/19/2006","97","NO2","CTA BUILDING","17-031-0063","AQS","13","80","30","49","90","97"
"07/20/2006","102","NO2","CTA BUILDING","17-031-0063","AQS","13","44","26","46","69","102"
"07/21/2006","49","NO2","CTA BUILDING","17-031-0063","AQS","14","42","20","31","37","49"
"07/22/2006","62","PM2.5","CITY HALL","17-043-4002","AQS","11","39","36","29","62","40"
"07/23/2006","61","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","15","61","27","19","50","47"
"07/24/2006","96","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","14","71","96","46","58","77"
"07/25/2006","101","Ozone","NORTH FIRESTATION","17-097-1002","AQS","10","101","86","53","77","82"
"07/26/2006","97","NO2","CTA BUILDING","17-031-0063","AQS","11","61","59","54","72","97"
"07/27/2006","84","NO2","CTA BUILDING","17-031-0063","AQS","13","58","43","43","77","84"
"07/28/2006","164","Ozone","SEARS TOWER","17-031-0042","AQS","13","164","60","44","70","81"
"07/29/2006","159","Ozone","WATER PLANT","17-031-7002","AQS","16","159","49","52","65","58"
"07/30/2006","80","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","13","80","62","33","68","42"
"07/31/2006","143","Ozone","JARDINE WATER PLANT","17-031-0072","AQS","11","143","27","53","84","71"
"08/01/2006","126","Ozone","JARDINE WATER PLANT","17-031-0072","AQS","10","126","31","52","61","83"
"08/02/2006","87","Ozone","TAFT HS","17-031-1003","AQS","10","87","44","58","57","57"
"08/03/2006","55","PM2.5","VILLAGE HALL","17-031-1016","AQS","13","36","13","29","55","51"
"08/04/2006","93","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","22","93","52","31","63","52"
"08/05/2006","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","25","93","17","34","60","44"
"08/06/2006","87","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","15","51","62","38","87","42"
"08/07/2006","64","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","26","44","31","54","64","52"
"08/08/2006","55","SO2","NIPSCO Wheatfield","18-073-0002","AQS","13","47","55","18","25","40"
"08/09/2006","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","93","37","40","81","41"
"08/10/2006","83","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","14","64","30","56","83","36"
"08/11/2006","43","Ozone","Whiting- Whiting HS","18-089-0030","AQS","15","43","27","20","39","33"
"08/12/2006","64","Ozone","TAFT HS","17-031-1003","AQS","11","64","36","23","52","42"
"08/13/2006","87","Ozone","Whiting- Whiting HS","18-089-0030","AQS","15","87","55","20","60","47"
"08/14/2006","72","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","47","61","39","72","58"
"08/15/2006","74","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","61","74","34","60","53"
"08/16/2006","87","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","14","87","50","44","56","56"
"08/17/2006","112","Ozone","Whiting- Whiting HS","18-089-0030","AQS","14","112","26","52","81","65"
"08/18/2006","111","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","14","90","91","65","111","89"
"08/19/2006","74","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","18","74","29","48","64","54"
"08/20/2006","39","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","19","39","33","12","26","32"
"08/21/2006","65","SO2","CTA BUILDING","17-031-0063","AQS","16","46","65","35","64","49"
"08/22/2006","77","Ozone","TAFT HS","17-031-1003","AQS","13","77","69","37","67","53"
"08/23/2006","80","NO2","CTA BUILDING","17-031-0063","AQS","15","67","61","52","62","80"
"08/24/2006","81","PM2.5","VILLAGE HALL","17-031-1016","AQS","13","47","50","50","81","79"
"08/25/2006","117","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","11","61","57","62","117","78"
"08/26/2006","76","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","13","41","57","44","76","42"
"08/27/2006","97","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","19","43","29","30","97","39"
"08/28/2006","44","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","18","40","19","19","44","41"
"08/29/2006","65","NO2","CTA BUILDING","17-031-0063","AQS","26","44","43","19","41","65"
"08/30/2006","102","NO2","CTA BUILDING","17-031-0063","AQS","24","34","72","19","59","102"
"08/31/2006","57","NO2","CTA BUILDING","17-031-0063","AQS","19","45","44","19","27","57"
"09/01/2006","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","39","40","21","52","32"
"09/02/2006","61","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","9","46","54","23","61","42"
"09/03/2006","65","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","54","65","31","56","42"
"09/04/2006","55","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","10","44","40","26","55","49"
"09/05/2006","70","NO2","IEPA TRAILER","17-031-3103","AQS","13","64","41","34","65","70"
"09/06/2006","82","NO2","CTA BUILDING","17-031-0063","AQS","14","71","39","43","76","82"
"09/07/2006","99","NO2","CTA BUILDING","17-031-0063","AQS","17","48","60","63","68","99"
