"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"03/25/2008","71","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","41","71","60","63","37"
"03/26/2008","94","NO2","CTA BUILDING","17-031-0063","AQS","9","39","44","39","54","94"
"03/27/2008","84","SO2","NIPSCO Wheatfield","18-073-0002","AQS","16","38","84","22","51","66"
"03/28/2008","47","NO2","IEPA TRAILER","17-031-3103","AQS","18","37","17","20","40","47"
"03/29/2008","47","NO2","IEPA TRAILER","17-031-3103","AQS","9","39","33","18","45","47"
"03/30/2008","67","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","10","31","11","18","67","36"
"03/31/2008","66","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","17","31","29","20","66","65"
"04/01/2008","79","NO2","CTA BUILDING","17-031-0063","AQS","10","39","60","19","49","79"
"04/02/2008","90","NO2","CTA BUILDING","17-031-0063","AQS","22","44","26","31","62","90"
"04/03/2008","86","NO2","CTA BUILDING","17-031-0063","AQS","13","43","26","31","63","86"
"04/04/2008","111","NO2","CTA BUILDING","17-031-0063","AQS","16","49","23","27","62","111"
"04/05/2008","81","PM2.5","WASHINGTON HS","17-031-0022","AQS","14","51","44","27","81","50"
"04/06/2008","87","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","11","87","19","31","77","45"
"04/07/2008","72","PM2.5","WASHINGTON HS","17-031-0022","AQS","8","35","29","55","72","60"
"04/08/2008","72","PM2.5","WASHINGTON HS","17-031-0022","AQS","13","30","26","26","72","68"
"04/09/2008","51","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","35","36","15","51","42"
"04/10/2008","66","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","9","34","31","18","66","35"
"04/11/2008","54","SO2","WATER PLANT WEST","17-197-0013","AQS","8","37","54","21","53","48"
"04/12/2008","66","NO2","CTA BUILDING","17-031-0063","AQS","7","38","43","15","22","66"
"04/13/2008","44","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","17","44","10","19","30","28"
"04/14/2008","89","NO2","CTA BUILDING","17-031-0063","AQS","14","44","19","27","28","89"
"04/15/2008","80","NO2","CTA BUILDING","17-031-0063","AQS","14","45","69","35","56","80"
"04/16/2008","86","NO2","CTA BUILDING","17-031-0063","AQS","7","64","60","54","59","86"
"04/17/2008","113","NO2","CTA BUILDING","17-031-0063","AQS","14","64","29","61","77","113"
"04/18/2008","78","NO2","CTA BUILDING","17-031-0063","AQS","11","74","60","48","74","78"
"04/19/2008","85","NO2","CTA BUILDING","17-031-0063","AQS","19","48","17","20","76","85"
"04/20/2008","93","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","15","46","66","31","93","58"
"04/21/2008","113","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","15","64","49","56","113","106"
"04/22/2008","106","NO2","CTA BUILDING","17-031-0063","AQS","16","84","26","51","96","106"
"04/23/2008","108","NO2","CTA BUILDING","17-031-0063","AQS","22","71","57","64","74","108"
"04/24/2008","102","NO2","CTA BUILDING","17-031-0063","AQS","8","67","75","54","87","102"
"04/25/2008","86","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","8","71","27","44","86","62"
"04/26/2008","62","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","7","58","59","15","62","60"
"04/27/2008","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","51","47","28","55","48"
"04/28/2008","80","NO2","CTA BUILDING","17-031-0063","AQS","9","47","29","21","52","80"
"04/29/2008","52","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","10","47","24","18","45","52"
"04/30/2008","73","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","13","61","46","45","73","70"
"05/01/2008","103","NO2","CTA BUILDING","17-031-0063","AQS","11","58","34","51","86","103"
"05/02/2008","72","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","8","47","36","28","72","57"
"05/03/2008","76","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","8","36","76","18","48","51"
"05/04/2008","66","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","11","64","66","19","48","62"
"05/05/2008","101","NO2","CTA BUILDING","17-031-0063","AQS","11","71","41","42","65","101"
"05/06/2008","97","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","10","97","69","64","74","86"
"05/07/2008","108","NO2","CTA BUILDING","17-031-0063","AQS","9","50","29","29","54","108"
"05/08/2008","86","NO2","CTA BUILDING","17-031-0063","AQS","24","44","50","14","23","86"
"05/09/2008","100","NO2","CTA BUILDING","17-031-0063","AQS","22","44","30","31","42","100"
"05/10/2008","61","NO2","CTA BUILDING","17-031-0063","AQS","23","46","56","31","53","61"
"05/11/2008","51","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","46","24","18","51","23"
"05/12/2008","46","NO2","CTA BUILDING","17-031-0063","AQS","11","43","36","19","45","46"
"05/13/2008","103","NO2","CTA BUILDING","17-031-0063","AQS","9","64","20","36","49","103"
"05/14/2008","74","NO2","CTA BUILDING","17-031-0063","AQS","11","39","24","29","55","74"
"05/15/2008","90","NO2","CTA BUILDING","17-031-0063","AQS","38","44","33","22","47","90"
"05/16/2008","85","NO2","CTA BUILDING","17-031-0063","AQS","15","71","82","63","55","85"
"05/17/2008","92","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","7","50","92","51","56","36"
"05/18/2008","46","NO2","CTA BUILDING","17-031-0063","AQS","9","37","29","21","33","46"
"05/19/2008","93","NO2","CTA BUILDING","17-031-0063","AQS","11","43","59","31","48","93"
"05/20/2008","133","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","7","40","133","35","53","69"
"05/21/2008","107","NO2","CTA BUILDING","17-031-0063","AQS","9","41","57","35","55","107"
"05/22/2008","80","NO2","CTA BUILDING","17-031-0063","AQS","11","30","43","23","25","80"
"05/23/2008","83","NO2","CTA BUILDING","17-031-0063","AQS","19","32","44","25","24","83"
"05/24/2008","51","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","27","45","29","39","51","37"
"05/25/2008","67","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","9","67","34","31","60","44"
"05/26/2008","107","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","48","107","30","55","36"
"05/27/2008","88","NO2","CTA BUILDING","17-031-0063","AQS","7","35","21","72","54","88"
"05/28/2008","105","NO2","CTA BUILDING","17-031-0063","AQS","28","43","51","33","40","105"
"05/29/2008","117","NO2","CTA BUILDING","17-031-0063","AQS","13","58","62","53","68","117"
"05/30/2008","83","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","10","44","24","47","83","69"
"05/31/2008","77","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","54","77","23","48","46"
"06/01/2008","84","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","9","84","67","19","41","53"
"06/02/2008","108","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","15","108","67","58","66","107"
"06/03/2008","104","NO2","CTA BUILDING","17-031-0063","AQS","11","58","17","31","85","104"
"06/04/2008","105","NO2","CTA BUILDING","17-031-0063","AQS","17","47","43","52","99","105"
"06/05/2008","65","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","9","47","64","41","65","40"
"06/06/2008","70","SO2","WATER PLANT WEST","17-197-0013","AQS","5","40","70","45","61","34"
"06/07/2008","59","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","6","41","33","24","59","24"
"06/08/2008","52","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","6","41","21","17","52","28"
"06/09/2008","81","NO2","CTA BUILDING","17-031-0063","AQS","9","39","46","18","43","81"
"06/10/2008","68","NO2","CTA BUILDING","17-031-0063","AQS","9","54","55","29","40","68"
"06/11/2008","93","NO2","CTA BUILDING","17-031-0063","AQS","9","71","24","50","59","93"
"06/12/2008","105","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","105","49","46","66","69"
"06/13/2008","60","NO2","CTA BUILDING","17-031-0063","AQS","6","43","56","29","48","60"
"06/14/2008","74","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","67","60","26","74","47"
"06/15/2008","50","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","8","49","50","33","48","45"
"06/16/2008","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","45","39","28","53","42"
"06/17/2008","85","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","44","85","54","63","57"
"06/18/2008","47","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","11","46","47","32","44","47"
"06/19/2008","105","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","10","105","41","48","56","70"
"06/20/2008","97","NO2","CTA BUILDING","17-031-0063","AQS","13","84","54","59","66","97"
"06/21/2008","62","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","50","33","35","62","45"
"06/22/2008","68","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","13","46","31","24","68","40"
"06/23/2008","48","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","43","20","29","48","42"
"06/24/2008","60","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","14","51","56","47","60","60"
"06/25/2008","62","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","7","51","19","39","62","57"
"06/26/2008","87","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","87","74","46","67","78"
"06/27/2008","63","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","9","44","23","38","63","51"
"06/28/2008","43","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","7","42","43","34","43","29"
"06/29/2008","47","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","7","36","27","25","47","22"
"06/30/2008","74","NO2","CTA BUILDING","17-031-0063","AQS","9","40","62","36","55","74"
"07/01/2008","97","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","97","76","39","48","85"
"07/02/2008","80","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","7","80","34","58","68","57"
"07/03/2008","58","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","11","32","17","28","58","53"
"07/04/2008","75","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","45","34","31","75","31"
"07/05/2008","101","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","10","101","54","53","97","51"
"07/06/2008","97","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","16","97","34","32","80","53"
"07/07/2008","70","NO2","CTA BUILDING","17-031-0063","AQS","7","45","57","51","68","70"
"07/08/2008","115","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","48","115","28","48","56"
"07/09/2008","84","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","44","84","30","48","56"
"07/10/2008","72","NO2","CTA BUILDING","17-031-0063","AQS","7","46","44","38","54","72"
"07/11/2008","80","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","80","51","32","76","60"
"07/12/2008","61","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","45","61","25","49","39"
"07/13/2008","110","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","5","36","110","18","41","27"
"07/14/2008","106","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","8","61","106","27","59","53"
"07/15/2008","80","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","11","80","57","55","60","79"
"07/16/2008","94","NO2","CTA BUILDING","17-031-0063","AQS","8","90","37","53","66","94"
"07/17/2008","108","Ozone","VILLAGE GARAGE","17-031-0001","AQS","9","108","36","62","89","63"
"07/18/2008","115","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","115","33","53","89","100"
"07/19/2008","77","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","9","47","11","24","77","39"
"07/20/2008","90","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","8","90","75","31","62","37"
"07/21/2008","103","NO2","CTA BUILDING","17-031-0063","AQS","9","48","23","21","60","103"
"07/22/2008","56","NO2","CTA BUILDING","17-031-0063","AQS","8","35","36","31","54","56"
"07/23/2008","64","NO2","CTA BUILDING","17-031-0063","AQS","10","38","54","31","42","64"
"07/24/2008","97","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","51","97","40","58","55"
"07/25/2008","84","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","8","84","30","45","66","83"
"07/26/2008","75","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","8","50","20","33","75","33"
"07/27/2008","102","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","9","58","77","40","102","39"
"07/28/2008","140","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","19","140","56","52","82","97"
"07/29/2008","126","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","16","126","27","48","77","74"
"07/30/2008","100","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","7","100","86","33","53","50"
"07/31/2008","111","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","7","47","111","37","58","68"
"08/01/2008","133","SO2","WATER PLANT WEST","17-197-0013","AQS","8","105","133","32","66","69"
"08/02/2008","49","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","7","49","17","23","49","26"
"08/03/2008","74","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","74","21","14","53","35"
"08/04/2008","73","PM2.5","CITY HALL","17-043-4002","AQS","8","40","27","28","73","54"
"08/05/2008","84","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","84","46","31","72","50"
"08/06/2008","134","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","43","134","30","58","71"
"08/07/2008","102","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","42","102","48","45","50"
"08/08/2008","44","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","38","44","26","41","41"
"08/09/2008","59","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","10","42","59","27","45","36"
"08/10/2008","71","PM10","Portage- Hwy 12","18-127-0023","AQS","22","34","16","71","25","24"
"08/11/2008","36","Ozone","CARY GROVE HS","17-111-0001","AQS","8","36","34","19","35","36"
"08/12/2008","62","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","13","48","62","44","55","55"
"08/13/2008","60","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","54","41","39","60","57"
"08/14/2008","62","NO2","CTA BUILDING","17-031-0063","AQS","6","44","24","31","54","62"
"08/15/2008","51","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","5","37","49","31","51","43"
"08/16/2008","67","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","6","49","67","31","54","33"
"08/17/2008","106","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","6","45","106","22","55","32"
"08/18/2008","144","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","7","47","144","44","62","102"
"08/19/2008","70","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","14","50","21","53","70","44"
"08/20/2008","74","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","74","55","42","63","41"
"08/21/2008","76","NO2","CTA BUILDING","17-031-0063","AQS","10","71","33","52","74","76"
"08/22/2008","80","PM2.5","EISENHOWER HS","17-031-2001","AQS","7","39","21","67","80","54"
"08/23/2008","69","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","6","44","36","37","69","42"
"08/24/2008","42","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","5","42","24","26","36","30"
"08/25/2008","42","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","42","33","31","38","39"
"08/26/2008","54","SO2","SE POLICE STATION","17-031-0050","AQS","6","49","54","31","48","53"
"08/27/2008","91","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","13","71","91","49","56","68"
"08/28/2008","93","PM2.5","4TH DISTRICT COURT","17-031-6006","AQS","11","54","37","57","93","93"
"08/29/2008","76","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","10","50","30","36","76","54"
"08/30/2008","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","16","93","46","37","68","53"
"08/31/2008","100","Ozone","CARY GROVE HS","17-111-0001","AQS","16","100","60","47","71","49"
"09/01/2008","100","Ozone","CARY GROVE HS","17-111-0001","AQS","11","100","20","31","70","62"
"09/02/2008","101","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","101","86","59","85","60"
"09/03/2008","79","PM10","Portage- Hwy 12","18-127-0023","AQS","17","27","16","79","54","54"
"09/04/2008","54","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","16","31","31","12","54","35"
"09/05/2008","66","NO2","CTA BUILDING","17-031-0063","AQS","13","29","16","24","54","66"
"09/06/2008","96","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","14","35","96","28","59","35"
"09/07/2008","71","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","36","71","16","47","40"
"09/08/2008","50","NO2","CTA BUILDING","17-031-0063","AQS","10","29","44","28","46","50"
"09/09/2008","56","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","31","23","19","56","40"
"09/10/2008","54","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","15","47","23","34","54","49"
"09/11/2008","94","NO2","CTA BUILDING","17-031-0063","AQS","10","50","31","41","69","94"
"09/12/2008","78","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","28","21","28","78","48"
"09/13/2008","52","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","22","37","14","52","30"
"09/14/2008","52","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","9","27","52","15","36","27"
"09/15/2008","100","NO2","CTA BUILDING","17-031-0063","AQS","9","25","21","27","47","100"
"09/16/2008","65","NO2","CTA BUILDING","17-031-0063","AQS","8","31","57","22","43","65"
