"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"05/04/2016","41","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","41","3","10","28","25"
"05/05/2016","73","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","38","23","18","28","73"
"05/06/2016","64","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","6","64","37","56","57","49"
"05/07/2016","55","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","3","40","55","26","35","40"
"05/08/2016","56","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","5","44","14","26","56","36"
"05/09/2016","59","PM2.5","VILLAGE HALL","17-031-1016","AQS","3","43","3","37","59","31"
"05/10/2016","67","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","3","45","3","26","67","31"
"05/11/2016","64","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","5","44","3","37","64","38"
"05/12/2016","50","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","37","46","29","50","42"
"05/13/2016","43","NO2","CTA BUILDING","17-031-0063","AQS","2","39","26","19","34","43"
"05/14/2016","37","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","2","37","23","21","31","20"
"05/15/2016","49","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","41","17","14","29","49"
"05/16/2016","52","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","47","11","31","30","52"
"05/17/2016","38","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","38","9","10","30","32"
"05/18/2016","54","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","7","47","6","54","54","43"
"05/19/2016","64","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","6","64","24","42","45","58"
"05/20/2016","80","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","80","9","55","53","49"
"05/21/2016","80","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","80","11","25","67","60"
"05/22/2016","80","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","6","80","47","40","57","55"
"05/23/2016","115","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","115","6","39","54","61"
"05/24/2016","151","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","151","3","49","58","51"
"05/25/2016","112","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","112","3","25","53","42"
"05/26/2016","87","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","87","3","19","47","44"
"05/27/2016","50","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","44","3","19","50","31"
"05/28/2016","51","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","51","1","22","47","25"
"05/29/2016","61","Ozone","VILLAGE GARAGE","17-031-0001","AQS","2","61","19","13","44","23"
"05/30/2016","87","Ozone","VALPARAISO","18-127-0026","AQS","3","87","9","27","44","30"
"05/31/2016","61","Ozone","TAFT HS","17-031-1003","AQS","2","61","9","24","47","34"
"06/01/2016","67","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","67","9","29","55","43"
"06/02/2016","80","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","80","9","29","37","37"
"06/03/2016","108","Ozone","VILLAGE GARAGE","17-031-0001","AQS","6","108","26","51","51","51"
"06/04/2016","57","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","5","44","3","18","57","51"
"06/05/2016","44","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","44","17","23","36","28"
"06/06/2016","67","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","3","67","26","30","36","47"
"06/07/2016","33","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","2","33","3","24","28","30"
"06/08/2016","47","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","5","47","33","25","36","30"
"06/09/2016","58","NO2","CTA BUILDING","17-031-0063","AQS","3","45","6","44","51","58"
"06/10/2016","112","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","112","10","50","61","48"
"06/11/2016","150","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","150","20","41","59","34"
"06/12/2016","43","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","7","43","11","20","30","20"
"06/13/2016","129","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","129","21","47","47","83"
"06/14/2016","112","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","3","112","10","54","58","40"
"06/15/2016","133","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","133","17","31","50","41"
"06/16/2016","47","PM10","Portage- Hwy 12","18-127-0023","AQS","2","42","20","47","45","25"
"06/17/2016","63","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","8","54","9","47","63","37"
"06/18/2016","112","Ozone","MORTON ARBORETUM","17-043-6001","AQS","10","112","14","31","54","37"
"06/19/2016","143","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","143","4","35","60","50"
"06/20/2016","90","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","90","14","31","63","55"
"06/21/2016","84","Ozone","VALPARAISO","18-127-0026","AQS","2","84","4","41","37","45"
"06/22/2016","86","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","74","6","49","49","86"
"06/23/2016","64","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","64","1","34","59","27"
"06/24/2016","151","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","151","16","31","52","27"
"06/25/2016","122","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","122","4","32","58","38"
"06/26/2016","77","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","77","3","22","54","30"
"06/27/2016","67","Ozone","VALPARAISO","18-127-0026","AQS","2","67","24","26","39","34"
"06/28/2016","59","PM10","Portage- Hwy 12","18-127-0023","AQS","3","37","1","59","31","22"
"06/29/2016","90","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","84","16","23","51","90"
"06/30/2016","67","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","5","67","3","62","42","50"
"07/01/2016","55","PM10","Portage- Hwy 12","18-127-0023","AQS","2","41","4","55","34","29"
"07/02/2016","53","PM2.5","GRAVES ES","17-031-3301","AQS","3","44","10","29","53","33"
"07/03/2016","71","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","6","71","7","26","65","37"
"07/04/2016","87","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","87","9","29","86","21"
"07/05/2016","108","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","108","11","31","73","30"
"07/06/2016","80","Ozone","WATER PLANT","17-031-7002","AQS","2","80","9","27","51","45"
"07/07/2016","71","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","71","7","26","55","46"
"07/08/2016","55","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","2","49","29","34","55","39"
"07/09/2016","43","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","43","14","23","36","19"
"07/10/2016","48","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","46","6","17","48","21"
"07/11/2016","97","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","2","97","3","43","53","30"
"07/12/2016","61","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","2","61","6","46","58","34"
"07/13/2016","54","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","2","44","3","35","54","36"
"07/14/2016","44","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","2","43","26","26","44","26"
"07/15/2016","39","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","2","29","9","28","39","20"
"07/16/2016","58","Ozone","MORTON ARBORETUM","17-043-6001","AQS","2","58","6","16","43","25"
"07/17/2016","56","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","44","6","19","56","18"
"07/18/2016","67","Ozone","VILLAGE GARAGE","17-031-0001","AQS","2","67","4","25","54","46"
"07/19/2016","108","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","108","4","44","60","50"
"07/20/2016","133","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","133","3","53","57","41"
"07/21/2016","56","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","2","51","1","45","56","32"
"07/22/2016","115","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","115","7","25","48","33"
"07/23/2016","80","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","80","1","29","49","25"
"07/24/2016","56","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","2","44","1","24","56","27"
"07/25/2016","71","Ozone","VILLAGE GARAGE","17-031-0001","AQS","2","71","9","24","46","32"
"07/26/2016","112","Ozone","MORTON ARBORETUM","17-043-6001","AQS","3","112","9","42","63","41"
"07/27/2016","169","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","5","169","20","49","65","50"
"07/28/2016","67","Ozone","WATER PLANT","17-031-7002","AQS","3","67","3","51","62","53"
"07/29/2016","53","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","3","49","6","41","53","26"
"07/30/2016","49","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","1","43","1","19","49","13"
"07/31/2016","52","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","2","50","6","21","52","22"
"08/01/2016","74","Ozone","MORTON ARBORETUM","17-043-6001","AQS","5","74","9","29","54","24"
"08/02/2016","97","Ozone","CARY GROVE HS","17-111-0001","AQS","3","97","4","38","54","36"
"08/03/2016","136","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","136","9","54","58","40"
"08/04/2016","161","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","161","4","58","63","60"
"08/05/2016","93","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","93","6","24","49","27"
"08/06/2016","43","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","2","43","3","16","40","25"
"08/07/2016","42","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","5","42","7","20","39","25"
"08/08/2016","64","Ozone","MORTON ARBORETUM","17-043-6001","AQS","2","64","7","25","40","28"
"08/09/2016","90","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","90","10","54","53","46"
"08/10/2016","150","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","150","4","59","68","42"
"08/11/2016","74","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","5","51","4","59","74","45"
"08/12/2016","43","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","43","4","22","38","30"
"08/13/2016","36","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","36","6","14","34","17"
"08/14/2016","61","Ozone","TAFT HS","17-031-1003","AQS","3","61","3","18","43","25"
"08/15/2016","49","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","7","43","4","22","49","27"
"08/16/2016","51","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","51","4","28","48","33"
"08/17/2016","61","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","61","6","45","47","60"
"08/18/2016","105","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","3","105","4","33","51","31"
"08/19/2016","49","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","49","3","26","42","30"
"08/20/2016","33","Ozone","VILLAGE GARAGE","17-031-0001","AQS","2","33","4","13","32","30"
"08/21/2016","28","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","2","26","3","13","28","18"
"08/22/2016","51","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","51","4","31","36","19"
"08/23/2016","54","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","54","3","44","44","12"
"08/24/2016","49","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","38","3","30","49","19"
"08/25/2016","46","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","6","46","1","21","38","23"
"08/26/2016","46","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","7","46","4","29","43","24"
"08/27/2016","45","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","6","44","3","27","45","28"
"08/28/2016","47","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","44","3","19","47","19"
"08/29/2016","64","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","64","4","29","52","23"
"08/30/2016","56","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","50","7","27","49","56"
"08/31/2016","34","PM10","Portage- Hwy 12","18-127-0023","AQS","5","34","3","34","31","20"
"09/01/2016","27","Ozone","MORTON ARBORETUM","17-043-6001","AQS","5","27","4","17","26","15"
