"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/13/2004","77","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","17","29","52","18","77","53"
"02/14/2004","95","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","17","39","95","29","45","58"
"02/15/2004","63","PM2.5","CITY HALL","17-043-4002","AQS","15","38","52","18","63","56"
"02/16/2004","73","NO2","IEPA TRAILER","17-031-3103","AQS","23","34","43","36","40","73"
"02/17/2004","120","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","24","24","75","45","120","69"
"02/18/2004","147","PM2.5","IEPA TRAILER","17-031-3103","AQS","24","27","105","59","147","83"
"02/19/2004","124","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","28","30","57","38","124","68"
"02/20/2004","72","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","25","32","71","20","72","52"
"02/21/2004","137","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","18","37","128","66","137","51"
"02/22/2004","117","SO2","NORTHBROOK WATER PLANT","17-031-4201","AQS","22","30","117","23","65","52"
"02/23/2004","83","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","18","21","37","26","83","52"
"02/24/2004","94","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","11","40","21","22","94","42"
"02/25/2004","78","NO2","IEPA TRAILER","17-031-3103","AQS","16","42","31","21","46","78"
"02/26/2004","64","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","17","34","44","27","64","47"
"02/27/2004","105","PM2.5","IEPA TRAILER","17-031-3103","AQS","27","26","49","60","105","52"
"02/28/2004","76","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","31","27","66","44","76","54"
"02/29/2004","64","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","22","42","60","20","64","48"
"03/01/2004","56","NO2","CTA BUILDING","17-031-0063","AQS","16","34","50","15","53","56"
"03/02/2004","67","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","16","25","52","19","67","55"
"03/03/2004","95","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","20","24","30","42","95","51"
"03/04/2004","109","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","19","19","23","44","109","34"
"03/05/2004","52","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","29","52","22","33","49"
"03/06/2004","48","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","17","32","30","15","48","44"
"03/07/2004","139","SO2","FIRESTATION","17-031-1018","AQS","17","40","139","56","81","38"
"03/08/2004","107","SO2","FIRESTATION","17-031-1018","AQS","14","38","107","55","82","51"
"03/09/2004","54","NO2","IEPA TRAILER","17-031-3103","AQS","22","41","14","27","49","54"
"03/10/2004","71","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","24","35","39","35","70","71"
"03/11/2004","80","SO2","FIRESTATION","17-031-1018","AQS","18","23","80","47","52","41"
"03/12/2004","69","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","22","31","64","48","69","52"
"03/13/2004","82","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","32","32","46","28","82","72"
"03/14/2004","80","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","19","41","80","19","64","29"
"03/15/2004","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","42","51","32","52","46"
"03/16/2004","61","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","20","38","23","22","61","47"
"03/17/2004","86","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","27","17","24","24","86","60"
"03/18/2004","103","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","34","25","103","47","84","68"
"03/19/2004","83","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","30","28","75","31","83","66"
"03/20/2004","122","SO2","FIRESTATION","17-031-1018","AQS","20","44","122","112","93","42"
"03/21/2004","70","PM10","Portage- Hwy 12","18-127-0023","AQS","16","41","66","70","45","39"
"03/22/2004","70","SO2","CTA BUILDING","17-031-0063","AQS","24","38","70","43","63","50"
"03/23/2004","89","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","24","41","55","51","89","56"
"03/24/2004","81","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","23","32","60","32","81","80"
"03/25/2004","70","PM2.5","IEPA TRAILER","17-031-3103","AQS","20","28","29","31","70","53"
"03/26/2004","64","NO2","CTA BUILDING","17-031-0063","AQS","19","30","37","28","56","64"
"03/27/2004","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","30","31","33","39","57","45"
"03/28/2004","58","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","25","47","43","26","58","29"
"03/29/2004","71","NO2","CTA BUILDING","17-031-0063","AQS","24","42","54","19","54","71"
"03/30/2004","73","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","26","33","30","65","73","70"
"03/31/2004","53","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","14","39","23","22","53","42"
"04/01/2004","46","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","11","46","36","42","46","46"
"04/02/2004","89","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","43","89","54","51","47"
"04/03/2004","124","SO2","FIRESTATION","17-031-1018","AQS","22","46","124","96","91","50"
"04/04/2004","45","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","44","16","45","36","29"
"04/05/2004","55","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","30","46","36","37","46","55"
"04/06/2004","90","SO2","FIRESTATION","17-031-1018","AQS","30","71","90","57","75","68"
"04/07/2004","79","NO2","CTA BUILDING","17-031-0063","AQS","28","54","39","55","64","79"
"04/08/2004","164","SO2","FIRESTATION","17-031-1018","AQS","18","46","164","85","82","47"
"04/09/2004","96","SO2","FIRESTATION","17-031-1018","AQS","24","43","96","31","85","64"
"04/10/2004","60","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","26","40","57","29","58","60"
"04/11/2004","59","PM10","Portage- Hwy 12","18-127-0023","AQS","16","41","20","59","32","33"
"04/12/2004","133","PM10","Portage- Hwy 12","18-127-0023","AQS","16","36","51","133","54","34"
"04/13/2004","174","PM10","Portage- Hwy 12","18-127-0023","AQS","18","41","14","174","47","42"
"04/14/2004","113","SO2","FIRESTATION","17-031-1018","AQS","31","48","113","55","72","67"
"04/15/2004","91","SO2","CTA BUILDING","17-031-0063","AQS","32","74","91","67","76","62"
"04/16/2004","105","Ozone","VALPARAISO","18-127-0026","AQS","27","105","40","48","63","86"
"04/17/2004","115","SO2","FIRESTATION","17-031-1018","AQS","25","87","115","35","62","61"
"04/18/2004","71","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","23","71","27","59","63","47"
"04/19/2004","96","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","18","42","96","53","55","47"
"04/20/2004","64","PM2.5","VILLAGE HALL","17-031-1016","AQS","24","39","40","38","64","36"
"04/21/2004","113","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","20","40","113","40","55","42"
"04/22/2004","51","NO2","CTA BUILDING","17-031-0063","AQS","19","39","24","16","31","51"
"04/23/2004","67","NO2","IEPA TRAILER","17-031-3103","AQS","30","44","59","33","64","67"
"04/24/2004","101","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","32","51","101","31","81","74"
"04/25/2004","42","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","19","40","26","14","42","37"
"04/26/2004","126","SO2","FIRESTATION","17-031-1018","AQS","20","44","126","45","56","40"
"04/27/2004","81","SO2","FIRESTATION","17-031-1018","AQS","20","44","81","36","40","52"
"04/28/2004","77","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","20","77","66","70","56","44"
"04/29/2004","96","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","22","87","96","49","61","55"
"04/30/2004","77","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","20","43","64","25","77","49"
"05/01/2004","43","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","16","43","19","12","30","38"
"05/02/2004","41","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","18","41","24","15","25","41"
"05/03/2004","112","SO2","FIRESTATION","17-031-1018","AQS","26","42","112","30","58","49"
"05/04/2004","58","NO2","CTA BUILDING","17-031-0063","AQS","26","47","23","53","51","58"
"05/05/2004","59","SO2","SE POLICE STATION","17-031-0050","AQS","33","48","59","33","48","57"
"05/06/2004","90","Ozone","VALPARAISO","18-127-0026","AQS","32","90","49","60","83","81"
"05/07/2004","46","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","23","46","29","27","38","36"
"05/08/2004","81","SO2","FIRESTATION","17-031-1018","AQS","22","77","81","39","63","57"
"05/09/2004","64","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","20","61","30","42","64","50"
"05/10/2004","74","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","23","74","40","55","70","60"
"05/11/2004","77","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","24","77","37","39","71","67"
"05/12/2004","67","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","19","51","41","42","67","47"
"05/13/2004","58","NO2","CTA BUILDING","17-031-0063","AQS","20","35","26","14","52","58"
"05/14/2004","52","NO2","CTA BUILDING","17-031-0063","AQS","19","21","26","11","33","52"
"05/15/2004","34","SO2","WATER PLANT WEST","17-197-0013","AQS","16","32","34","17","26","33"
"05/16/2004","71","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","27","48","71","19","53","61"
"05/17/2004","68","NO2","CTA BUILDING","17-031-0063","AQS","25","51","49","27","66","68"
"05/18/2004","54","SO2","WATER PLANT WEST","17-197-0013","AQS","17","47","54","13","48","51"
"05/19/2004","62","NO2","IEPA TRAILER","17-031-3103","AQS","32","48","39","29","52","62"
"05/20/2004","68","NO2","CTA BUILDING","17-031-0063","AQS","28","51","43","32","66","68"
"05/21/2004","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","22","46","27","48","70","60"
"05/22/2004","54","PM2.5","IEPA TRAILER","17-031-3103","AQS","20","40","26","26","54","44"
"05/23/2004","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","45","33","32","53","35"
"05/24/2004","107","SO2","FIRESTATION","17-031-1018","AQS","14","40","107","19","43","31"
"05/25/2004","76","SO2","FIRESTATION","17-031-1018","AQS","18","40","76","33","61","56"
"05/26/2004","76","SO2","FIRESTATION","17-031-1018","AQS","23","35","76","29","43","46"
"05/27/2004","63","NO2","CTA BUILDING","17-031-0063","AQS","22","51","24","50","59","63"
"05/28/2004","43","NO2","CTA BUILDING","17-031-0063","AQS","16","41","30","28","23","43"
"05/29/2004","61","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","22","61","27","32","45","46"
"05/30/2004","67","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","23","48","19","26","67","54"
"05/31/2004","45","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","18","39","31","15","23","45"
"06/01/2004","64","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","16","43","64","38","28","44"
"06/02/2004","91","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","35","91","31","51","46"
"06/03/2004","42","NO2","CTA BUILDING","17-031-0063","AQS","31","39","37","23","30","42"
"06/04/2004","64","NO2","CTA BUILDING","17-031-0063","AQS","32","54","61","34","45","64"
"06/05/2004","145","SO2","FIRESTATION","17-031-1018","AQS","23","122","145","46","85","71"
"06/06/2004","100","Ozone","VALPARAISO","18-127-0026","AQS","23","100","40","43","77","69"
"06/07/2004","108","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","13","108","47","59","84","58"
"06/08/2004","118","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","13","61","118","67","80","52"
"06/09/2004","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","18","47","24","48","53","47"
"06/10/2004","44","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","20","25","26","27","44","43"
"06/11/2004","62","PM2.5","SE POLICE STATION","17-031-0050","AQS","22","27","27","44","62","38"
"06/12/2004","97","Ozone","SEARS TOWER","17-031-0042","AQS","18","97","52","25","42","46"
"06/13/2004","61","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","17","61","43","20","44","46"
"06/14/2004","105","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","14","71","105","34","53","44"
"06/15/2004","87","Ozone","WATER PLANT","17-031-7002","AQS","18","87","44","34","58","66"
"06/16/2004","61","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","16","43","20","35","61","49"
"06/17/2004","66","PM2.5","VILLAGE HALL","17-031-1016","AQS","23","51","55","39","66","52"
"06/18/2004","86","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","23","71","86","40","74","74"
"06/19/2004","91","PM10","Portage- Hwy 12","18-127-0023","AQS","25","33","17","91","21","48"
"06/20/2004","58","PM2.5","EISENHOWER HS","17-031-2001","AQS","30","48","51","29","58","53"
"06/21/2004","67","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","35","39","67","33","58","56"
"06/22/2004","85","SO2","FIRESTATION","17-031-1018","AQS","32","42","85","51","76","54"
"06/23/2004","102","SO2","CTA BUILDING","17-031-0063","AQS","32","48","102","63","57","63"
"06/24/2004","62","NO2","CTA BUILDING","17-031-0063","AQS","28","37","27","37","41","62"
"06/25/2004","106","SO2","FIRESTATION","17-031-1018","AQS","16","41","106","27","43","55"
"06/26/2004","141","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","20","43","141","31","57","58"
"06/27/2004","147","SO2","FIRESTATION","17-031-1018","AQS","30","47","147","31","60","50"
"06/28/2004","67","NO2","CTA BUILDING","17-031-0063","AQS","26","42","36","28","56","67"
"06/29/2004","87","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","25","51","87","54","59","60"
"06/30/2004","84","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","22","84","76","60","60","70"
"07/01/2004","136","Ozone","VALPARAISO","18-127-0026","AQS","22","136","70","58","67","77"
"07/02/2004","156","Ozone","SEARS TOWER","17-031-0042","AQS","20","156","76","54","75","62"
"07/03/2004","64","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","18","61","27","40","64","41"
"07/04/2004","94","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","17","48","77","35","94","31"
"07/05/2004","68","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","15","44","57","18","68","19"
"07/06/2004","77","NO2","CTA BUILDING","17-031-0063","AQS","15","54","49","41","37","77"
"07/07/2004","51","NO2","CTA BUILDING","17-031-0063","AQS","15","27","29","22","33","51"
"07/08/2004","77","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","50","77","28","64","40"
"07/09/2004","54","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","23","45","37","37","54","40"
"07/10/2004","77","Ozone","SEARS TOWER","17-031-0042","AQS","20","77","64","26","62","32"
"07/11/2004","97","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","17","97","30","28","71","47"
"07/12/2004","126","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","16","126","92","32","59","73"
"07/13/2004","74","SO2","FIRESTATION","17-031-1018","AQS","20","51","74","48","27","67"
"07/14/2004","111","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","17","51","81","87","111","54"
"07/15/2004","101","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","23","61","101","44","61","76"
"07/16/2004","101","NO2","CTA BUILDING","17-031-0063","AQS","19","50","90","52","53","101"
"07/17/2004","88","PM2.5","VILLAGE HALL","17-031-1016","AQS","18","48","33","30","88","21"
"07/18/2004","80","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","19","45","33","21","80","37"
"07/19/2004","76","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","24","61","47","59","76","72"
"07/20/2004","179","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","19","179","81","56","89","82"
"07/21/2004","83","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","19","51","16","54","83","70"
"07/22/2004","64","NO2","CTA BUILDING","17-031-0063","AQS","23","48","52","41","20","64"
"07/23/2004","57","SO2","NIPSCO Wheatfield","18-073-0002","AQS","23","34","57","26","30","45"
"07/24/2004","39","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","18","39","21","19","28","27"
"07/25/2004","54","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","15","45","54","20","49","20"
"07/26/2004","62","NO2","CTA BUILDING","17-031-0063","AQS","22","58","60","31","55","62"
"07/27/2004","119","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","26","90","119","42","74","67"
"07/28/2004","93","Ozone","VALPARAISO","18-127-0026","AQS","33","93","84","65","80","72"
"07/29/2004","97","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","27","97","26","48","94","79"
"07/30/2004","100","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","27","51","100","57","90","77"
"07/31/2004","71","Ozone","WATER PLANT","17-031-7002","AQS","27","71","44","33","62","66"
"08/01/2004","77","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","36","77","47","35","70","67"
"08/02/2004","101","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","27","101","60","54","58","85"
"08/03/2004","122","Ozone","VALPARAISO","18-127-0026","AQS","24","122","102","34","32","70"
"08/04/2004","80","NO2","CTA BUILDING","17-031-0063","AQS","20","38","29","18","41","80"
"08/05/2004","61","PM10","Portage- Hwy 12","18-127-0023","AQS","19","36","26","61","35","49"
"08/06/2004","49","SO2","NIPSCO Wheatfield","18-073-0002","AQS","27","41","49","28","48","49"
"08/07/2004","101","SO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","31","51","101","29","69","55"
"08/08/2004","101","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","33","97","101","31","68","51"
"08/09/2004","86","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","25","64","86","60","67","67"
"08/10/2004","61","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","26","18","36","34","61","42"
"08/11/2004","50","SO2","FIRESTATION","17-031-1018","AQS","22","22","50","31","29","37"
"08/12/2004","57","NO2","CTA BUILDING","17-031-0063","AQS","17","32","56","31","51","57"
"08/13/2004","56","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","25","38","56","31","53","39"
"08/14/2004","50","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","25","39","31","25","50","33"
"08/15/2004","63","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","25","45","55","24","63","44"
"08/16/2004","81","NO2","CTA BUILDING","17-031-0063","AQS","25","58","59","63","74","81"
"08/17/2004","91","NO2","CTA BUILDING","17-031-0063","AQS","18","74","80","54","66","91"
"08/18/2004","86","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","30","48","86","42","68","61"
"08/19/2004","39","NO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","20","33","30","31","37","39"
"08/20/2004","58","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","27","36","29","52","58","48"
"08/21/2004","95","SO2","FIRESTATION","17-031-1018","AQS","23","47","95","25","55","48"
"08/22/2004","71","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","24","54","71","44","67","50"
"08/23/2004","87","Ozone","SEARS TOWER","17-031-0042","AQS","23","87","56","52","78","37"
"08/24/2004","69","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","18","39","24","32","69","40"
"08/25/2004","54","NO2","CTA BUILDING","17-031-0063","AQS","19","28","43","31","49","54"
"08/26/2004","59","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","18","39","31","39","59","45"
"08/27/2004","60","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","20","42","33","45","60","53"
"08/28/2004","40","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","20","40","34","15","38","36"
"08/29/2004","30","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","17","30","23","22","25","29"
"08/30/2004","90","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","22","36","90","38","66","61"
"08/31/2004","146","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","22","45","146","51","78","61"
"09/01/2004","84","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","27","84","47","53","70","83"
"09/02/2004","126","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","28","126","112","47","74","61"
"09/03/2004","133","PM2.5","VILLAGE HALL","17-031-1016","AQS","27","90","61","52","133","60"
