"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"03/02/2014","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","37","3","19","55","30"
"03/03/2014","61","NO2","CTA BUILDING","17-031-0063","AQS","17","35","16","25","54","61"
"03/04/2014","75","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","41","19","51","75","54"
"03/05/2014","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","45","11","19","71","41"
"03/06/2014","81","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","48","19","41","81","72"
"03/07/2014","114","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","43","27","60","114","60"
"03/08/2014","72","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","17","44","4","21","72","60"
"03/09/2014","79","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","48","16","26","79","56"
"03/10/2014","67","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","40","13","39","67","49"
"03/11/2014","79","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","13","41","11","32","77","79"
"03/12/2014","46","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","2","39","4","16","34","46"
"03/13/2014","71","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","6","35","9","45","59","71"
"03/14/2014","58","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","44","24","48","58","38"
"03/15/2014","124","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","36","124","31","45","30"
"03/16/2014","44","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","39","6","37","44","16"
"03/17/2014","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","36","11","24","56","40"
"03/18/2014","77","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","37","14","28","77","45"
"03/19/2014","73","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","37","17","18","73","33"
"03/20/2014","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","39","36","35","71","52"
"03/21/2014","77","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","42","50","48","77","51"
"03/22/2014","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","39","31","28","56","28"
"03/23/2014","46","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","36","9","25","46","42"
"03/24/2014","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","40","16","36","63","45"
"03/25/2014","67","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","41","24","47","67","58"
"03/26/2014","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","38","11","40","56","52"
"03/27/2014","66","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","37","11","33","66","39"
"03/28/2014","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","41","16","29","55","31"
"03/29/2014","64","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","10","44","3","23","64","46"
"03/30/2014","72","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","11","45","19","27","60","72"
"03/31/2014","63","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","6","44","17","51","63","36"
"04/01/2014","65","PM10","WASHINGTON HS","17-031-0022","AQS","6","34","19","65","56","28"
"04/02/2014","59","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","9","41","19","41","59","55"
"04/03/2014","63","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","9","40","1","23","63","29"
"04/04/2014","59","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","7","39","29","26","59","34"
"04/05/2014","120","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","51","120","30","55","58"
"04/06/2014","70","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","9","58","13","31","70","62"
"04/07/2014","78","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","14","61","14","52","78","63"
"04/08/2014","86","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","15","61","27","52","86","58"
"04/09/2014","67","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","11","50","19","53","67","63"
"04/10/2014","65","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","7","48","17","60","65","57"
"04/11/2014","76","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","10","51","65","62","76","62"
"04/12/2014","67","PM10","VILLAGE HALL","17-031-1016","AQS","3","49","10","67","64","48"
"04/13/2014","68","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","5","41","17","30","68","36"
"04/14/2014","46","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","5","37","6","20","46","28"
"04/15/2014","53","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","6","41","39","25","53","48"
"04/16/2014","61","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","6","46","9","48","61","46"
"04/17/2014","66","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","6","47","19","45","66","50"
"04/18/2014","71","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","11","46","37","38","71","43"
"04/19/2014","69","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","7","51","52","40","69","43"
"04/20/2014","100","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","6","100","9","26","64","49"
"04/21/2014","74","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","6","50","17","52","74","45"
"04/22/2014","48","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","9","45","47","16","48","26"
"04/23/2014","44","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","16","44","31","22","44","29"
"04/24/2014","58","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","11","48","6","23","58","32"
"04/25/2014","62","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","49","62","44","62","37"
"04/26/2014","57","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","13","44","14","28","57","41"
"04/27/2014","61","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","10","47","7","29","61","16"
"04/28/2014","63","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","11","41","1","34","63","23"
"04/29/2014","59","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","11","42","7","34","59","36"
"04/30/2014","50","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","11","28","6","13","50","31"
"05/01/2014","44","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","11","24","3","19","44","29"
"05/02/2014","55","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","13","31","6","25","55","39"
"05/03/2014","54","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","13","45","26","30","54","40"
"05/04/2014","55","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","13","37","52","37","55","27"
"05/05/2014","62","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","22","39","4","47","62","27"
"05/06/2014","56","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","19","50","10","27","56","32"
"05/07/2014","71","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","19","71","10","42","64","51"
"05/08/2014","80","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","18","80","11","63","67","40"
"05/09/2014","56","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","5","46","20","24","56","30"
"05/10/2014","71","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","7","71","14","36","64","58"
"05/11/2014","80","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","80","9","30","55","42"
"05/12/2014","60","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","5","43","6","26","60","27"
"05/13/2014","55","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","6","37","17","11","55","26"
"05/14/2014","48","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","9","39","4","12","48","25"
"05/15/2014","41","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","7","41","4","12","41","29"
"05/16/2014","57","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","7","39","3","12","57","42"
"05/17/2014","67","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","8","47","24","30","67","42"
"05/18/2014","80","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","80","7","33","60","31"
"05/19/2014","80","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","80","13","56","63","42"
"05/20/2014","108","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","108","9","59","67","30"
"05/21/2014","87","Ozone","VILLAGE GARAGE","17-031-0001","AQS","11","87","29","53","74","47"
"05/22/2014","62","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","11","46","23","35","62","42"
"05/23/2014","52","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","6","46","10","47","52","42"
"05/24/2014","60","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","24","54","10","36","60","35"
"05/25/2014","122","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","6","122","20","51","82","60"
"05/26/2014","119","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","119","27","42","74","31"
"05/27/2014","59","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","47","19","41","59","36"
"05/28/2014","63","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","14","47","20","35","63","30"
"05/29/2014","65","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","17","50","17","55","65","35"
"05/30/2014","93","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","17","93","19","53","70","31"
"05/31/2014","101","Ozone","CARY GROVE HS","17-111-0001","AQS","7","101","7","59","76","39"
"06/01/2014","112","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","112","33","60","69","48"
"06/02/2014","64","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","64","14","51","61","33"
"06/03/2014","61","Ozone","VALPARAISO","18-127-0026","AQS","5","61","20","47","58","38"
"06/04/2014","60","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","7","51","19","38","60","46"
"06/05/2014","55","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","10","46","27","48","55","41"
"06/06/2014","90","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","8","90","44","65","67","55"
"06/07/2014","143","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","10","143","17","62","73","51"
"06/08/2014","61","Ozone","VALPARAISO","18-127-0026","AQS","8","61","6","27","56","12"
"06/09/2014","77","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","20","77","17","55","60","41"
"06/10/2014","72","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","14","44","4","44","72","38"
"06/11/2014","63","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","13","36","7","42","63","39"
"06/12/2014","67","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","13","51","51","49","67","36"
"06/13/2014","56","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","9","54","23","54","56","51"
"06/14/2014","119","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","119","7","61","60","48"
"06/15/2014","65","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","64","9","55","65","25"
"06/16/2014","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","93","14","57","60","39"
"06/17/2014","87","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","8","87","10","70","78","35"
"06/18/2014","71","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","10","46","10","62","71","51"
"06/19/2014","68","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","16","44","9","43","68","31"
"06/20/2014","63","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","13","54","9","45","63","45"
"06/21/2014","60","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","45","11","34","60","33"
"06/22/2014","87","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","87","11","41","66","30"
"06/23/2014","75","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","44","7","54","75","44"
"06/24/2014","59","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","5","58","4","52","59","48"
"06/25/2014","69","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","14","54","7","51","69","49"
"06/26/2014","59","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","14","47","34","45","59","28"
"06/27/2014","87","Ozone","CARY GROVE HS","17-111-0001","AQS","8","87","3","57","65","37"
"06/28/2014","66","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","5","46","3","51","66","33"
"06/29/2014","54","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","5","46","6","36","54","21"
"06/30/2014","52","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","42","9","49","52","29"
"07/01/2014","48","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","41","3","43","48","28"
"07/02/2014","41","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","24","17","36","41","23"
"07/03/2014","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","39","23","52","53","36"
"07/04/2014","155","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","9","45","27","57","155","35"
"07/05/2014","89","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","47","10","72","89","34"
"07/06/2014","65","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","47","6","37","65","25"
"07/07/2014","90","Ozone","VALPARAISO","18-127-0026","AQS","7","90","7","56","66","31"
"07/08/2014","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","42","34","42","57","30"
"07/09/2014","53","PM10","VILLAGE HALL","17-031-1016","AQS","7","42","10","53","52","30"
"07/10/2014","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","48","19","53","57","35"
"07/11/2014","62","PM10","VILLAGE HALL","17-031-1016","AQS","6","61","10","62","56","36"
"07/12/2014","68","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","36","14","40","68","31"
"07/13/2014","67","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","6","67","24","32","62","19"
"07/14/2014","77","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","48","31","58","77","42"
"07/15/2014","59","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","25","33","37","59","28"
"07/16/2014","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","29","7","32","52","27"
"07/17/2014","58","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","47","11","55","58","34"
"07/18/2014","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","49","7","56","57","46"
"07/19/2014","87","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","7","87","20","59","75","44"
"07/20/2014","133","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","133","29","51","93","51"
"07/21/2014","101","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","101","16","65","71","42"
"07/22/2014","85","PM2.5","VILLAGE HALL","17-031-1016","AQS","7","54","11","69","85","30"
"07/23/2014","69","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","32","3","69","51","10"
"07/24/2014","47","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","44","6","31","47","28"
"07/25/2014","64","PM10","VILLAGE HALL","17-031-1016","AQS","7","43","10","64","57","30"
"07/26/2014","101","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","101","11","58","77","24"
"07/27/2014","74","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","44","30","61","74","18"
"07/28/2014","58","PM10","Portage- Hwy 12","18-127-0023","AQS","8","32","7","58","55","26"
"07/29/2014","62","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","48","43","55","62","27"
"07/30/2014","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","49","7","52","70","32"
"07/31/2014","80","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","44","27","68","80","34"
"08/01/2014","82","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","67","14","64","82","43"
