"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/27/2002","41","PM10","VILLAGE HALL","17-031-1016","AQS","23","30","39","41","33","35"
"01/28/2002","70","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","25","25","61","38","70","53"
"01/29/2002","64","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","14","28","64","19","54","46"
"01/30/2002","74","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","14","25","64","15","74","40"
"01/31/2002","43","NO2","CTA BUILDING","17-031-0063","AQS","23","24","27","11","42","43"
"02/01/2002","65","SO2","FIRESTATION","17-031-1018","AQS","23","32","65","19","60","55"
"02/02/2002","68","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","26","27","56","39","68","53"
"02/03/2002","65","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","19","32","59","31","65","49"
"02/04/2002","79","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","20","33","47","78","79","72"
"02/05/2002","79","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","26","26","62","41","79","70"
"02/06/2002","94","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","26","28","69","46","94","72"
"02/07/2002","112","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","25","27","61","48","112","72"
"02/08/2002","110","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","41","18","62","56","110","65"
"02/09/2002","77","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","41","27","27","31","77","43"
"02/10/2002","52","PM2.5","VILLAGE HALL","17-031-1016","AQS","27","31","33","29","52","40"
"02/11/2002","60","NO2","CTA BUILDING","17-031-0063","AQS","23","27","20","31","46","60"
"02/12/2002","74","SO2","FIRESTATION","17-031-1018","AQS","17","30","74","55","48","67"
"02/13/2002","64","NO2","CTA BUILDING","17-031-0063","AQS","24","28","54","29","55","64"
"02/14/2002","62","SO2","COOK COUNTY TRAILER","17-031-4002","AQS","24","25","62","55","53","42"
"02/15/2002","75","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","23","22","47","37","75","45"
"02/16/2002","78","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","23","32","74","54","78","46"
"02/17/2002","67","SO2","Portage- Hwy 12","18-127-0023","AQS","27","33","67","33","41","42"
"02/18/2002","67","SO2","WATER PLANT WEST","17-197-0013","AQS","26","25","67","41","53","55"
"02/19/2002","72","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","22","26","29","29","72","54"
"02/20/2002","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","23","22","16","19","55","45"
"02/21/2002","95","SO2","Portage- Hwy 12","18-127-0023","AQS","17","32","95","46","81","52"
"02/22/2002","72","NO2","CTA BUILDING","17-031-0063","AQS","30","34","54","57","59","72"
"02/23/2002","72","SO2","WATER PLANT WEST","17-197-0013","AQS","32","30","72","31","50","54"
"02/24/2002","112","SO2","WATER PLANT WEST","17-197-0013","AQS","19","33","112","39","49","37"
"02/25/2002","57","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","18","31","30","23","57","48"
"02/26/2002","54","SO2","","18-127-0017","AQS","15","29","54","34","51","46"
"02/27/2002","59","SO2","FIRESTATION","17-031-1018","AQS","22","32","59","29","52","53"
"02/28/2002","65","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","24","26","39","48","65","57"
"03/01/2002","66","PM2.5","","18-089-1016","AQS","22","32","36","30","66","63"
"03/02/2002","77","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","26","35","65","27","77","58"
"03/03/2002","84","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","18","38","62","47","84","37"
"03/04/2002","58","NO2","CTA BUILDING","17-031-0063","AQS","25","33","55","27","55","58"
"03/05/2002","95","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","36","31","70","27","95","88"
"03/06/2002","93","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","39","34","62","19","93","69"
"03/07/2002","112","PM2.5","","18-089-1016","AQS","25","31","34","44","112","68"
"03/08/2002","105","SO2","WATER PLANT WEST","17-197-0013","AQS","26","35","105","18","59","52"
"03/09/2002","70","SO2","WATER PLANT WEST","17-197-0013","AQS","23","36","70","32","70","25"
"03/10/2002","60","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","23","35","60","24","33","36"
"03/11/2002","66","SO2","WATER PLANT WEST","17-197-0013","AQS","25","29","66","47","58","50"
"03/12/2002","91","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","26","32","85","55","91","65"
"03/13/2002","82","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","20","39","37","55","82","56"
"03/14/2002","90","SO2","WATER PLANT WEST","17-197-0013","AQS","24","31","90","43","90","43"
"03/15/2002","95","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","16","40","95","45","55","47"
"03/16/2002","77","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","14","42","77","24","39","26"
"03/17/2002","62","PM2.5","SE POLICE STATION","17-031-0050","AQS","15","30","26","23","62","44"
"03/18/2002","78","NO2","CTA BUILDING","17-031-0063","AQS","17","31","59","31","76","78"
"03/19/2002","97","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","25","30","16","48","97","88"
"03/20/2002","114","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","22","38","114","39","70","52"
"03/21/2002","83","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","23","34","59","68","83","43"
"03/22/2002","64","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","17","36","64","40","52","40"
"03/23/2002","82","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","17","39","82","44","56","42"
"03/24/2002","81","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","18","40","20","20","81","31"
"03/25/2002","89","NO2","CTA BUILDING","17-031-0063","AQS","16","30","47","23","42","89"
"03/26/2002","56","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","18","34","50","18","56","52"
"03/27/2002","84","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","27","36","72","42","84","68"
"03/28/2002","105","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","23","22","70","61","105","57"
"03/29/2002","93","NO2","CTA BUILDING","17-031-0063","AQS","25","35","50","36","75","93"
"03/30/2002","69","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","26","39","66","12","69","44"
"03/31/2002","51","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","23","41","36","24","51","51"
"04/01/2002","61","SO2","Portage- Hwy 12","18-127-0023","AQS","26","30","61","26","55","43"
"04/02/2002","98","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","19","31","62","44","98","50"
"04/03/2002","95","SO2","","18-127-0017","AQS","13","34","95","32","59","52"
"04/04/2002","139","SO2","","18-127-0017","AQS","14","41","139","33","38","65"
"04/05/2002","88","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","22","44","81","34","88","49"
"04/06/2002","153","SO2","Portage- Hwy 12","18-127-0023","AQS","25","46","153","31","61","58"
"04/07/2002","74","SO2","WATER PLANT WEST","17-197-0013","AQS","24","44","74","29","61","44"
"04/08/2002","85","NO2","CTA BUILDING","17-031-0063","AQS","28","39","49","35","83","85"
"04/09/2002","62","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","27","40","62","23","55","47"
"04/10/2002","58","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","28","45","26","41","58","54"
"04/11/2002","74","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","19","74","69","59","60","54"
"04/12/2002","64","PM2.5","","18-089-1016","AQS","18","35","39","42","64","51"
"04/13/2002","97","SO2","","18-073-0003","AQS","23","44","97","28","73","50"
"04/14/2002","74","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","27","67","29","52","74","43"
"04/15/2002","108","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","17","108","40","65","61","51"
"04/16/2002","64","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","14","64","36","38","56","42"
"04/17/2002","71","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","15","71","44","44","70","62"
"04/18/2002","58","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","16","58","43","57","57","55"
"04/19/2002","138","SO2","Portage- Hwy 12","18-127-0023","AQS","17","46","138","46","60","46"
"04/20/2002","97","SO2","Portage- Hwy 12","18-127-0023","AQS","14","47","97","21","58","20"
"04/21/2002","56","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","10","40","56","8","37","25"
"04/22/2002","61","NO2","CTA BUILDING","17-031-0063","AQS","17","46","57","18","46","61"
"04/23/2002","77","NO2","CTA BUILDING","17-031-0063","AQS","26","46","23","20","70","77"
"04/24/2002","107","SO2","FIRESTATION","17-031-1018","AQS","25","48","107","44","77","55"
"04/25/2002","115","SO2","FIRESTATION","17-031-1018","AQS","18","44","115","55","66","46"
"04/26/2002","56","SO2","FIRESTATION","17-031-1018","AQS","25","48","56","34","48","53"
"04/27/2002","60","PM2.5","SE POLICE STATION","17-031-0050","AQS","24","45","34","31","60","51"
"04/28/2002","68","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","18","41","59","35","68","28"
"04/29/2002","60","NO2","CTA BUILDING","17-031-0063","AQS","20","49","50","35","53","60"
"04/30/2002","60","SO2","CTA BUILDING","17-031-0063","AQS","28","42","60","27","49","53"
"05/01/2002","55","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","27","46","55","32","49","52"
"05/02/2002","66","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","15","43","54","41","66","43"
"05/03/2002","46","NO2","CTA BUILDING","17-031-0063","AQS","23","42","43","27","33","46"
"05/04/2002","77","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","28","77","69","23","47","72"
"05/05/2002","107","SO2","Portage- Hwy 12","18-127-0023","AQS","27","97","107","35","60","48"
"05/06/2002","53","NO2","CTA BUILDING","17-031-0063","AQS","24","49","40","16","52","53"
"05/07/2002","44","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","22","37","44","15","41","36"
"05/08/2002","72","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","26","32","13","28","72","34"
"05/09/2002","69","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","22","42","69","28","33","30"
"05/10/2002","66","SO2","","18-127-0017","AQS","26","58","66","35","54","62"
"05/11/2002","73","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","28","50","19","31","73","49"
"05/12/2002","55","PM2.5","SE POLICE STATION","17-031-0050","AQS","18","44","11","20","55","40"
"05/13/2002","68","NO2","CTA BUILDING","17-031-0063","AQS","16","46","61","23","52","68"
"05/14/2002","99","SO2","","18-127-0017","AQS","26","48","99","31","64","55"
"05/15/2002","80","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","36","80","23","68","55","56"
"05/16/2002","56","SO2","","18-073-0003","AQS","19","43","56","23","40","56"
"05/17/2002","107","SO2","Portage- Hwy 12","18-127-0023","AQS","19","40","107","21","30","48"
"05/18/2002","47","SO2","","18-073-0003","AQS","25","43","47","23","27","42"
"05/19/2002","56","SO2","FIRESTATION","17-031-1018","AQS","27","47","56","19","47","45"
"05/20/2002","78","NO2","CTA BUILDING","17-031-0063","AQS","13","39","65","31","35","78"
"05/21/2002","65","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","27","44","65","20","33","56"
"05/22/2002","86","SO2","WATER PLANT WEST","17-197-0013","AQS","27","49","86","25","58","52"
"05/23/2002","84","Ozone","VALPARAISO","18-127-0026","AQS","19","84","34","58","72","58"
"05/24/2002","75","SO2","Portage- Hwy 12","18-127-0023","AQS","17","34","75","19","36","38"
"05/25/2002","55","PM2.5","SE POLICE STATION","17-031-0050","AQS","20","31","37","15","55","31"
"05/26/2002","58","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","25","58","31","20","53","49"
"05/27/2002","97","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","25","97","47","23","58","53"
"05/28/2002","90","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","30","71","56","50","90","71"
"05/29/2002","69","PM2.5","VILLAGE HALL","17-031-1016","AQS","25","51","34","61","69","52"
"05/30/2002","87","Ozone","VALPARAISO","18-127-0026","AQS","22","87","43","61","76","55"
"05/31/2002","82","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","15","71","82","56","57","77"
"06/01/2002","161","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","18","161","110","56","80","55"
"06/02/2002","67","PM2.5","","18-089-1016","AQS","14","51","64","31","67","42"
"06/03/2002","83","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","45","51","40","83","82"
"06/04/2002","98","NO2","IEPA TRAILER","17-031-3103","AQS","27","44","60","34","91","98"
"06/05/2002","71","NO2","CTA BUILDING","17-031-0063","AQS","13","35","54","20","53","71"
"06/06/2002","65","PM2.5","","18-089-1016","AQS","30","43","59","28","65","55"
"06/07/2002","106","NO2","IEPA TRAILER","17-031-3103","AQS","28","80","57","38","80","106"
"06/08/2002","154","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","28","154","75","49","78","110"
"06/09/2002","192","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","32","192","60","56","91","109"
"06/10/2002","83","NO2","CTA BUILDING","17-031-0063","AQS","22","67","27","55","79","83"
"06/11/2002","48","Ozone","KENOSHA - BARBERSHOP QUARTET SOCIETY","55-059-0002","AQS","15","48","43","22","41","48"
"06/12/2002","69","SO2","","18-127-0017","AQS","20","37","69","28","60","65"
"06/13/2002","56","PM2.5","READY ELDON ELEMENTARY ON THE ROOF","18-089-0027","AQS","20","27","31","39","56","41"
"06/14/2002","61","SO2","","18-073-0003","AQS","19","37","61","18","57","48"
"06/15/2002","70","SO2","","18-127-0017","AQS","10","50","70","19","38","45"
"06/16/2002","72","NO2","IEPA TRAILER","17-031-3103","AQS","13","44","60","14","57","72"
"06/17/2002","107","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","22","51","107","29","53","70"
"06/18/2002","115","Ozone","SEARS TOWER","17-031-0042","AQS","27","115","54","46","67","68"
"06/19/2002","166","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","27","166","24","54","94","73"
"06/20/2002","164","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","24","164","52","77","97","87"
"06/21/2002","204","Ozone","SEARS TOWER","17-031-0042","AQS","25","204","76","67","119","93"
"06/22/2002","223","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","31","223","111","74","121","99"
"06/23/2002","219","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","32","219","64","62","134","102"
"06/24/2002","215","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","39","215","85","76","102","89"
"06/25/2002","88","PM2.5","CAMP LOGAN TRAILER","17-097-1007","AQS","33","84","50","55","88","85"
"06/26/2002","108","Ozone","VALPARAISO","18-127-0026","AQS","19","108","55","31","52","79"
"06/27/2002","70","SO2","Portage- Hwy 12","18-127-0023","AQS","17","44","70","21","43","54"
"06/28/2002","115","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","31","115","87","37","76","96"
"06/29/2002","143","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","36","143","51","45","73","64"
"06/30/2002","187","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","27","187","56","45","84","61"
"07/01/2002","98","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","18","49","43","57","98","53"
"07/02/2002","82","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","20","61","75","63","82","52"
"07/03/2002","154","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","25","154","49","76","114","84"
"07/04/2002","90","Ozone","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","20","90","51","43","77","51"
"07/05/2002","108","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","16","108","61","33","42","36"
"07/06/2002","119","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","30","119","50","33","65","65"
"07/07/2002","177","Ozone","KENOSHA - BARBERSHOP QUARTET SOCIETY","55-059-0002","AQS","39","177","76","47","101","66"
"07/08/2002","156","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","27","156","81","56","96","85"
"07/09/2002","90","Ozone","VALPARAISO","18-127-0026","AQS","18","90","41","33","63","52"
"07/10/2002","54","NO2","CTA BUILDING","17-031-0063","AQS","11","49","24","28","52","54"
"07/11/2002","49","Ozone","VALPARAISO","18-127-0026","AQS","17","49","36","33","37","48"
"07/12/2002","93","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","27","93","47","40","54","48"
"07/13/2002","126","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","23","126","49","49","63","52"
"07/14/2002","192","Ozone","SEARS TOWER","17-031-0042","AQS","49","192","92","35","65","86"
"07/15/2002","208","Ozone","SEARS TOWER","17-031-0042","AQS","18","208","81","54","87","100"
"07/16/2002","164","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","16","164","114","58","102","110"
"07/17/2002","164","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","20","164","40","72","125","105"
"07/18/2002","212","Ozone","SEARS TOWER","17-031-0042","AQS","16","212","57","62","112","101"
"07/19/2002","83","PM2.5","CITY HALL","17-043-4002","AQS","17","54","47","38","83","72"
"07/20/2002","154","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","19","154","51","47","73","67"
"07/21/2002","105","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","19","105","50","37","71","70"
"07/22/2002","77","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","15","77","52","44","67","73"
"07/23/2002","51","NO2","IEPA TRAILER","17-031-3103","AQS","10","43","27","31","45","51"
"07/24/2002","87","NO2","IEPA TRAILER","17-031-3103","AQS","15","51","84","23","33","87"
"07/25/2002","85","NO2","IEPA TRAILER","17-031-3103","AQS","19","51","34","38","80","85"
"07/26/2002","203","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","18","203","72","55","102","91"
"07/27/2002","80","NO2","IEPA TRAILER","17-031-3103","AQS","19","74","39","34","66","80"
"07/28/2002","71","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","14","71","31","23","66","68"
"07/29/2002","69","NO2","IEPA TRAILER","17-031-3103","AQS","16","44","54","29","52","69"
"07/30/2002","161","Ozone","VALPARAISO","18-127-0026","AQS","16","161","82","32","58","86"
"07/31/2002","161","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","17","161","71","58","84","102"
"08/01/2002","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","16","93","55","63","90","85"
"08/02/2002","72","SO2","COOK COUNTY TRAILER","17-031-8003","AQS","13","51","72","23","54","54"
"08/03/2002","147","Ozone","CARY GROVE HS","17-111-0001","AQS","25","147","64","52","72","73"
"08/04/2002","150","Ozone","VALPARAISO","18-127-0026","AQS","25","150","64","54","104","46"
"08/05/2002","84","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","11","84","34","31","62","69"
"08/06/2002","91","NO2","CTA BUILDING","17-031-0063","AQS","13","36","37","30","62","91"
"08/07/2002","77","SO2","Portage- Hwy 12","18-127-0023","AQS","13","42","77","25","40","39"
"08/08/2002","76","SO2","Portage- Hwy 12","18-127-0023","AQS","16","58","76","26","48","61"
"08/09/2002","150","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","19","150","41","38","69","64"
"08/10/2002","177","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","22","177","46","43","88","79"
"08/11/2002","217","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","17","217","61","49","93","52"
"08/12/2002","115","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","13","115","69","58","80","49"
"08/13/2002","53","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","11","46","29","33","53","47"
"08/14/2002","57","NO2","CTA BUILDING","17-031-0063","AQS","15","35","21","26","48","57"
"08/15/2002","63","PM2.5","VILLAGE HALL","17-031-1016","AQS","15","61","24","49","63","50"
"08/16/2002","57","NO2","CTA BUILDING","17-031-0063","AQS","18","44","49","30","55","57"
"08/17/2002","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","45","51","41","54","31"
"08/18/2002","116","SO2","FIRESTATION","17-031-1018","AQS","15","49","116","41","53","44"
"08/19/2002","51","NO2","CTA BUILDING","17-031-0063","AQS","16","43","17","18","40","51"
"08/20/2002","53","PM2.5","SE POLICE STATION","17-031-0050","AQS","20","44","31","29","53","53"
"08/21/2002","101","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","19","101","26","50","90","70"
"08/22/2002","64","NO2","CTA BUILDING","17-031-0063","AQS","14","46","34","30","53","64"
"08/23/2002","100","SO2","","18-127-0017","AQS","14","46","100","19","65","72"
"08/24/2002","67","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","18","67","33","31","66","57"
"08/25/2002","93","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","23","93","64","30","70","52"
"08/26/2002","102","SO2","WATER PLANT WEST","17-197-0013","AQS","7","54","102","27","56","52"
"08/27/2002","101","Ozone","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","10","101","71","32","73","56"
"08/28/2002","89","SO2","Portage- Hwy 12","18-127-0023","AQS","9","67","89","31","58","55"
"08/29/2002","108","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","20","108","77","34","71","57"
"08/30/2002","122","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","19","122","54","49","78","53"
"08/31/2002","122","Ozone","SEARS TOWER","17-031-0042","AQS","22","122","62","37","86","54"
"09/01/2002","119","Ozone","VALPARAISO","18-127-0026","AQS","26","119","66","51","96","52"
"09/02/2002","78","PM2.5","VILLAGE HALL","17-031-1016","AQS","24","74","34","58","78","41"
"09/03/2002","91","SO2","","18-127-0017","AQS","16","44","91","28","55","58"
"09/04/2002","87","NO2","CTA BUILDING","17-031-0063","AQS","16","58","62","43","47","87"
"09/05/2002","75","SO2","FIRESTATION","17-031-1018","AQS","20","50","75","34","44","71"
"09/06/2002","129","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","25","129","59","37","74","85"
"09/07/2002","195","Ozone","SEARS TOWER","17-031-0042","AQS","27","195","65","63","94","79"
"09/08/2002","195","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","30","195","109","60","132","83"
"09/09/2002","154","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","32","154","69","64","115","87"
"09/10/2002","139","SO2","Portage- Hwy 12","18-127-0023","AQS","26","115","139","80","88","72"
"09/11/2002","61","SO2","NIPSCO Wheatfield","18-073-0002","AQS","17","42","61","24","37","43"
"09/12/2002","76","SO2","WATER PLANT WEST","17-197-0013","AQS","26","50","76","55","64","56"
