"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/18/2015","60","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","6","30","11","18","60","33"
"01/19/2015","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","29","14","27","55","54"
"01/20/2015","78","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","31","7","37","78","38"
"01/21/2015","75","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","7","28","3","21","75","39"
"01/22/2015","59","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","26","6","31","59","38"
"01/23/2015","52","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","25","9","32","52","36"
"01/24/2015","71","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","25","23","28","71","28"
"01/25/2015","48","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","36","6","17","48","24"
"01/26/2015","54","NO2","IEPA TRAILER","17-031-3103","AQS","7","28","10","29","51","54"
"01/27/2015","61","PM2.5","CITY HALL","17-043-4002","AQS","8","39","21","27","61","45"
"01/28/2015","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","31","11","51","71","55"
"01/29/2015","58","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","31","14","25","58","36"
"01/30/2015","68","PM2.5","IEPA TRAILER","17-031-3103","AQS","11","34","21","35","68","39"
"01/31/2015","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","25","11","40","54","39"
"02/01/2015","41","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","36","6","17","41","23"
"02/02/2015","54","PM2.5","MCKINLEY SCHOOL","17-089-0003","AQS","14","35","11","17","54","33"
"02/03/2015","62","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","8","28","7","31","62","43"
"02/04/2015","71","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","31","7","32","71","55"
"02/05/2015","72","NO2","IEPA TRAILER","17-031-3103","AQS","9","34","19","32","67","72"
"02/06/2015","69","PM2.5","GRAVES ES","17-031-3301","AQS","7","31","14","38","69","43"
"02/07/2015","78","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","38","6","32","78","41"
"02/08/2015","84","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","9","30","19","31","84","43"
"02/09/2015","39","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","36","11","18","39","34"
"02/10/2015","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","39","16","33","55","47"
"02/11/2015","81","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","30","44","32","81","28"
"02/12/2015","57","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","34","10","57","49","38"
"02/13/2015","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","28","10","46","55","43"
"02/14/2015","98","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","32","19","98","67","24"
"02/15/2015","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","36","13","26","54","34"
"02/16/2015","62","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","15","36","27","61","62","49"
"02/17/2015","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","37","19","42","63","32"
"02/18/2015","78","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","35","40","64","78","35"
"02/19/2015","76","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","33","51","57","76","41"
"02/20/2015","65","PM2.5","MCKINLEY SCHOOL","17-089-0003","AQS","7","31","7","56","65","49"
"02/21/2015","85","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","30","13","54","85","40"
"02/22/2015","64","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","38","9","33","64","30"
"02/23/2015","61","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","34","29","32","61","42"
"02/24/2015","58","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","38","39","52","58","33"
"02/25/2015","41","PM10","VILLAGE HALL","17-031-1016","AQS","9","38","11","41","27","35"
"02/26/2015","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","34","17","24","52","43"
"02/27/2015","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","40","24","46","70","48"
"02/28/2015","72","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","16","46","23","46","72","71"
"03/01/2015","78","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","6","45","29","32","78","47"
"03/02/2015","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","41","33","48","70","42"
"03/03/2015","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","38","34","30","63","39"
"03/04/2015","75","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","41","24","38","75","36"
"03/05/2015","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","43","13","32","56","43"
"03/06/2015","66","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","45","20","43","66","44"
"03/07/2015","67","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","3","48","57","31","67","42"
"03/08/2015","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","43","49","17","53","42"
"03/09/2015","72","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","44","10","19","72","71"
"03/10/2015","86","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","7","41","33","31","86","52"
"03/11/2015","78","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","16","43","13","36","78","56"
"03/12/2015","61","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","10","44","6","17","58","61"
"03/13/2015","105","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","6","38","16","55","105","46"
"03/14/2015","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","40","11","43","54","45"
"03/15/2015","50","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","8","43","16","30","50","46"
"03/16/2015","62","PM10","WASHINGTON HS","17-031-0022","AQS","7","49","9","62","55","38"
"03/17/2015","85","PM10","Portage- Hwy 12","18-127-0023","AQS","11","41","9","85","40","49"
"03/18/2015","53","NO2","CTA BUILDING","17-031-0063","AQS","11","43","50","44","41","53"
"03/19/2015","64","PM10","VILLAGE HALL","17-031-1016","AQS","11","43","6","64","46","49"
"03/20/2015","62","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","40","23","45","62","43"
"03/21/2015","49","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","39","27","27","49","35"
"03/22/2015","76","PM2.5","VILLAGE HALL","17-031-1016","AQS","9","39","19","18","76","25"
"03/23/2015","48","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","14","37","6","20","48","28"
"03/24/2015","53","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","22","43","20","38","53","34"
"03/25/2015","66","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","10","30","16","29","66","34"
"03/26/2015","37","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","37","6","30","29","36"
"03/27/2015","57","PM10","Portage- Hwy 12","18-127-0023","AQS","13","42","4","57","22","27"
"03/28/2015","46","NO2","CTA BUILDING","17-031-0063","AQS","14","45","14","22","31","46"
"03/29/2015","56","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","34","56","26","51","45"
"03/30/2015","65","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","7","42","65","51","35","40"
"03/31/2015","54","PM2.5","IEPA TRAILER","17-031-3103","AQS","9","44","39","43","54","50"
"04/01/2015","139","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","64","52","69","139","60"
"04/02/2015","61","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","40","6","37","61","44"
"04/03/2015","42","NO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","30","9","36","30","42"
"04/04/2015","47","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","7","42","27","28","38","47"
"04/05/2015","54","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","54","9","25","41","49"
"04/06/2015","53","PM2.5","KANE COUNTY HEALTH DEPT","17-089-0007","AQS","15","38","4","52","53","41"
"04/07/2015","65","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","24","40","14","32","65","24"
"04/08/2015","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","19","35","11","48","63","28"
"04/09/2015","61","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","17","32","3","36","61","31"
"04/10/2015","43","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","9","43","27","30","38","31"
"04/11/2015","52","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","10","49","20","23","45","52"
"04/12/2015","51","PM2.5","VILLAGE HALL","17-031-1016","AQS","9","50","11","29","51","37"
"04/13/2015","45","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","45","40","29","40","44"
"04/14/2015","65","PM10","Portage- Hwy 12","18-127-0023","AQS","16","49","26","65","35","50"
"04/15/2015","79","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","13","61","24","52","79","45"
"04/16/2015","55","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","14","46","16","40","55","55"
"04/17/2015","90","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","15","90","26","72","77","73"
"04/18/2015","67","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","15","67","13","58","67","60"
"04/19/2015","48","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","14","48","24","31","44","29"
"04/20/2015","40","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","14","32","23","23","40","22"
"04/21/2015","51","PM10","WASHINGTON HS","17-031-0022","AQS","10","42","33","51","45","26"
"04/22/2015","46","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","13","40","46","34","31","38"
"04/23/2015","63","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","14","48","17","33","40","63"
"04/24/2015","74","PM10","VILLAGE HALL","17-031-1016","AQS","8","58","36","74","68","74"
"04/25/2015","57","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","49","14","24","57","17"
"04/26/2015","41","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","8","41","17","15","25","38"
"04/27/2015","42","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","15","42","13","37","33","37"
"04/28/2015","55","NO2","CTA BUILDING","17-031-0063","AQS","13","44","10","30","33","55"
"04/29/2015","65","NO2","CTA BUILDING","17-031-0063","AQS","15","43","11","51","38","65"
"04/30/2015","61","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","8","32","6","41","61","29"
"05/01/2015","49","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","10","49","14","48","41","46"
"05/02/2015","100","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","100","9","65","54","58"
"05/03/2015","74","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","7","74","9","46","55","35"
"05/04/2015","71","Ozone","WATER PLANT","17-031-7002","AQS","8","71","9","41","60","40"
"05/05/2015","71","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","9","44","13","37","71","30"
"05/06/2015","89","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","80","14","62","89","48"
"05/07/2015","122","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","122","6","64","59","47"
"05/08/2015","61","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","9","61","10","54","49","38"
"05/09/2015","51","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","15","36","11","23","51","24"
"05/10/2015","38","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","17","21","7","16","38","18"
"05/11/2015","41","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","15","39","30","36","41","28"
"05/12/2015","46","PM2.5","CARY GROVE HS","17-111-0001","AQS","8","33","21","16","46","22"
"05/13/2015","43","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","14","43","40","16","28","26"
"05/14/2015","51","PM10","VILLAGE HALL","17-031-1016","AQS","10","49","6","51","40","32"
"05/15/2015","66","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","14","46","7","57","66","50"
"05/16/2015","61","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","14","46","7","49","61","43"
"05/17/2015","50","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","42","7","41","50","16"
"05/18/2015","55","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","8","44","55","47","40","25"
"05/19/2015","40","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","7","39","40","30","38","18"
"05/20/2015","45","Ozone","Whiting- Whiting HS","18-089-0030","AQS","9","45","14","30","27","40"
"05/21/2015","58","Ozone","VILLAGE GARAGE","17-031-0001","AQS","10","58","30","38","45","43"
"05/22/2015","49","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","14","49","47","44","37","31"
"05/23/2015","97","Ozone","VILLAGE GARAGE","17-031-0001","AQS","9","97","10","50","46","55"
"05/24/2015","75","PM2.5","WASHINGTON HS","17-031-0022","AQS","9","67","9","45","75","45"
"05/25/2015","47","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","9","47","4","31","41","37"
"05/26/2015","47","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","7","47","7","39","45","26"
"05/27/2015","45","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","8","45","20","40","39","37"
"05/28/2015","80","Ozone","CARY GROVE HS","17-111-0001","AQS","8","80","9","70","55","42"
"05/29/2015","60","PM10","VILLAGE HALL","17-031-1016","AQS","8","48","6","60","54","44"
"05/30/2015","37","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","31","3","27","37","23"
"05/31/2015","26","Ozone","Whiting- Whiting HS","18-089-0030","AQS","15","26","3","25","25","15"
"06/01/2015","39","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","15","39","14","26","33","37"
"06/02/2015","61","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","11","61","27","49","48","40"
"06/03/2015","84","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","13","84","11","53","56","54"
"06/04/2015","90","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","90","14","72","64","49"
"06/05/2015","52","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","10","48","4","39","52","18"
"06/06/2015","48","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","16","48","24","37","46","34"
"06/07/2015","59","PM2.5","CARY GROVE HS","17-111-0001","AQS","9","43","6","39","59","35"
"06/08/2015","64","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","10","64","3","43","54","33"
"06/09/2015","105","Ozone","Whiting- Whiting HS","18-089-0030","AQS","17","105","27","56","71","42"
"06/10/2015","100","Ozone","WATER PLANT","17-031-7002","AQS","20","100","14","54","61","36"
"06/11/2015","83","PM2.5","GRAVES ES","17-031-3301","AQS","19","48","19","58","83","42"
"06/12/2015","56","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","22","41","9","38","56","28"
"06/13/2015","62","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","11","54","7","46","62","34"
"06/14/2015","51","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","43","6","26","51","36"
"06/15/2015","55","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","37","7","32","55","36"
"06/16/2015","45","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","13","40","30","31","45","23"
"06/17/2015","59","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","14","36","7","44","59","39"
"06/18/2015","62","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","14","47","37","48","62","34"
"06/19/2015","46","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","24","39","6","34","46","27"
"06/20/2015","61","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","15","43","29","37","61","37"
"06/21/2015","67","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","9","67","16","36","54","34"
"06/22/2015","74","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","9","35","4","55","74","37"
"06/23/2015","77","Ozone","VILLAGE GARAGE","17-031-0001","AQS","10","77","14","35","55","37"
"06/24/2015","60","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","10","49","9","53","60","45"
"06/25/2015","64","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","18","64","13","36","61","37"
"06/26/2015","79","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","18","49","6","38","79","34"
"06/27/2015","58","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","16","47","4","29","58","28"
"06/28/2015","68","PM2.5","CARY GROVE HS","17-111-0001","AQS","11","50","29","39","68","37"
"06/29/2015","73","PM2.5","GRAVES ES","17-031-3301","AQS","11","50","4","41","73","43"
"06/30/2015","64","Ozone","VILLAGE GARAGE","17-031-0001","AQS","19","64","4","47","61","39"
"07/01/2015","48","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","19","36","10","31","48","26"
"07/02/2015","54","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","17","45","4","20","54","23"
"07/03/2015","67","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","17","67","20","29","58","41"
"07/04/2015","134","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","16","90","14","86","134","54"
"07/05/2015","183","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","18","115","7","96","183","61"
"07/06/2015","80","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","11","43","6","59","80","34"
"07/07/2015","58","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","14","35","3","33","58","22"
"07/08/2015","49","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","14","35","10","39","49","20"
"07/09/2015","66","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","14","46","7","49","66","46"
"07/10/2015","133","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","10","133","4","54","76","54"
"07/11/2015","84","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","11","84","4","68","77","48"
"07/12/2015","72","PM2.5","CARY GROVE HS","17-111-0001","AQS","9","67","7","44","72","29"
"07/13/2015","52","PM2.5","CARY GROVE HS","17-111-0001","AQS","7","48","19","42","52","31"
"07/14/2015","50","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","11","44","26","49","50","29"
"07/15/2015","51","PM2.5","CARY GROVE HS","17-111-0001","AQS","13","42","7","36","51","13"
"07/16/2015","72","PM2.5","CARY GROVE HS","17-111-0001","AQS","8","42","4","46","72","32"
"07/17/2015","84","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","8","84","4","50","59","42"
"07/18/2015","71","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","9","71","10","41","62","28"
"07/19/2015","52","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","8","44","7","19","52","37"
"07/20/2015","49","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","9","46","14","31","49","34"
"07/21/2015","45","Ozone","VILLAGE GARAGE","17-031-0001","AQS","7","45","7","21","44","44"
"07/22/2015","61","Ozone","VILLAGE GARAGE","17-031-0001","AQS","9","61","11","31","48","43"
"07/23/2015","156","Ozone","WATER PLANT","17-031-7002","AQS","8","156","24","43","63","53"
"07/24/2015","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","93","6","38","68","58"
"07/25/2015","126","Ozone","Whiting- Whiting HS","18-089-0030","AQS","8","126","11","31","71","28"
"07/26/2015","66","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","9","44","13","24","66","23"
"07/27/2015","93","Ozone","MORTON ARBORETUM","17-043-6001","AQS","10","93","21","23","64","28"
"07/28/2015","105","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","7","105","9","34","68","38"
"07/29/2015","57","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","8","50","20","28","57","23"
"07/30/2015","58","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","7","51","21","45","58","26"
"07/31/2015","59","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","51","37","59","56","26"
"08/01/2015","58","Ozone","CARY GROVE HS","17-111-0001","AQS","8","58","39","32","54","32"
"08/02/2015","67","Ozone","CARY GROVE HS","17-111-0001","AQS","7","67","9","30","60","12"
"08/03/2015","51","Ozone","CARY GROVE HS","17-111-0001","AQS","9","51","7","19","47","33"
"08/04/2015","87","Ozone","Whiting- Whiting HS","18-089-0030","AQS","7","87","14","25","49","37"
"08/05/2015","64","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","9","64","9","29","55","46"
"08/06/2015","71","Ozone","Whiting- Whiting HS","18-089-0030","AQS","10","71","9","21","55","27"
"08/07/2015","56","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","8","49","3","17","56","32"
"08/08/2015","54","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","13","48","3","31","54","28"
"08/09/2015","71","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","10","47","4","22","71","25"
"08/10/2015","63","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","14","45","3","34","63","32"
"08/11/2015","53","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","13","36","6","24","53","32"
"08/12/2015","48","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","11","45","3","23","48","32"
"08/13/2015","53","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","11","47","6","33","53","32"
"08/14/2015","55","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","11","49","10","35","55","28"
"08/15/2015","105","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","105","14","23","54","33"
"08/16/2015","71","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","11","71","3","26","62","25"
"08/17/2015","64","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","11","64","7","28","62","28"
"08/18/2015","90","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","90","3","11","50","31"
"08/19/2015","43","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","7","34","11","16","43","21"
"08/20/2015","47","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","7","37","43","31","47","29"
"08/21/2015","48","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","8","48","7","37","47","27"
"08/22/2015","58","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","8","58","3","25","54","25"
